fold,recording_count,threshold,accuracy,balanced_accuracy,macro_f1,dry_precision,wet_precision,dry_recall,wet_recall,roc_auc,average_precision_wet,tn_dry_correct,fp_dry_as_wet,fn_wet_as_dry,tp_wet_correct
0,325,0.5,0.6523076923076923,0.6222521665609808,0.5908032401475225,0.8366336633663366,0.34959349593495936,0.678714859437751,0.5657894736842105,0.6435214542380047,0.3812538748064739,169,80,33,43
1,325,0.5,0.6030769230769231,0.5740000000000001,0.5428076029705238,0.8134715025906736,0.29545454545454547,0.628,0.52,0.6362666666666666,0.33650280194761467,157,93,36,39
2,324,0.5,0.5864197530864198,0.55855421686747,0.5279843444227006,0.8042328042328042,0.2814814814814815,0.6104417670682731,0.5066666666666667,0.5920749665327979,0.2671168476509671,152,97,37,38
3,325,0.5,0.6707692307692308,0.6459999999999999,0.6103248506852231,0.8522167487684729,0.36885245901639346,0.692,0.6,0.6310399999999999,0.3377655166971787,173,77,30,45
4,324,0.5,0.5987654320987654,0.5759036144578313,0.5420743639921721,0.8148148148148148,0.2962962962962963,0.6184738955823293,0.5333333333333333,0.5952878179384203,0.3573370227256495,154,95,35,40
