fold,recording_count,threshold,accuracy,balanced_accuracy,macro_f1,dry_precision,wet_precision,dry_recall,wet_recall,roc_auc,average_precision_wet,tn_dry_correct,fp_dry_as_wet,fn_wet_as_dry,tp_wet_correct
0,325,0.5,0.6523076923076923,0.6359649122807017,0.5974239517676075,0.8469387755102041,0.35658914728682173,0.6666666666666666,0.6052631578947368,0.6623863876558866,0.37418720836691133,166,83,30,46
1,325,0.5,0.6338461538461538,0.6033333333333333,0.571463395716296,0.8291457286432161,0.3253968253968254,0.66,0.5466666666666666,0.6301866666666667,0.3457615387359596,165,85,34,41
2,324,0.5,0.6697530864197531,0.6360642570281125,0.6052155098787223,0.8446601941747572,0.3644067796610169,0.6987951807228916,0.5733333333333334,0.6764658634538152,0.38792750085970995,174,75,32,43
3,325,0.5,0.6861538461538461,0.642,0.615892658509455,0.8457943925233645,0.3783783783783784,0.724,0.56,0.69312,0.3734659949638,181,69,33,42
4,324,0.5,0.6882716049382716,0.6667469879518073,0.6295466123280693,0.8627450980392157,0.39166666666666666,0.7068273092369478,0.6266666666666667,0.7182329317269077,0.45124858210402086,176,73,28,47
