fold_excluded,gold_multiplier,wet_cost,class_name,consensus_group,recording_count,weight_sum,weight_mean
0,1.0,1.0,dry,gold_3_of_4,25,16.25751503006012,0.6503006012024047
0,1.0,1.0,dry,gold_4_of_4,20,13.006012024048097,0.6503006012024048
0,1.0,1.0,dry,weak_1_vote,949,617.1352705410821,0.6503006012024048
0,1.0,1.0,dry,weak_4_eval_2_1_1,4,2.6012024048096194,0.6503006012024048
0,1.0,1.0,wet,gold_3_of_4,2,4.326666666666667,2.1633333333333336
0,1.0,1.0,wet,gold_4_of_4,2,4.326666666666667,2.1633333333333336
0,1.0,1.0,wet,weak_1_vote,292,631.6933333333334,2.1633333333333336
0,1.0,1.0,wet,weak_4_eval_2_1_1,4,8.653333333333334,2.1633333333333336
0,1.0,1.15,dry,gold_3_of_4,25,15.123269795404765,0.6049307918161906
0,1.0,1.15,dry,gold_4_of_4,20,12.098615836323813,0.6049307918161906
0,1.0,1.15,dry,weak_1_vote,949,574.0793214335649,0.6049307918161907
0,1.0,1.15,dry,weak_4_eval_2_1_1,4,2.4197231672647623,0.6049307918161906
0,1.0,1.15,wet,gold_3_of_4,2,4.6285271317829455,2.3142635658914728
0,1.0,1.15,wet,gold_4_of_4,2,4.6285271317829455,2.3142635658914728
0,1.0,1.15,wet,weak_1_vote,292,675.7649612403101,2.3142635658914728
0,1.0,1.15,wet,weak_4_eval_2_1_1,4,9.257054263565891,2.3142635658914728
0,1.0,1.3,dry,gold_3_of_4,25,14.13696959135663,0.5654787836542652
0,1.0,1.3,dry,gold_4_of_4,20,11.309575673085305,0.5654787836542653
0,1.0,1.3,dry,weak_1_vote,949,536.6393656878979,0.5654787836542654
0,1.0,1.3,dry,weak_4_eval_2_1_1,4,2.2619151346170607,0.5654787836542652
0,1.0,1.3,wet,gold_3_of_4,2,4.891014492753624,2.445507246376812
0,1.0,1.3,wet,gold_4_of_4,2,4.891014492753624,2.445507246376812
0,1.0,1.3,wet,weak_1_vote,292,714.0881159420292,2.4455072463768124
0,1.0,1.3,wet,weak_4_eval_2_1_1,4,9.782028985507248,2.445507246376812
0,1.0,1.5,dry,gold_3_of_4,25,13.006012024048097,0.5202404809619239
0,1.0,1.5,dry,gold_4_of_4,20,10.404809619238478,0.5202404809619239
0,1.0,1.5,dry,weak_1_vote,949,493.70821643286575,0.5202404809619239
0,1.0,1.5,dry,weak_4_eval_2_1_1,4,2.0809619238476955,0.5202404809619239
0,1.0,1.5,wet,gold_3_of_4,2,5.191999999999999,2.5959999999999996
0,1.0,1.5,wet,gold_4_of_4,2,5.191999999999999,2.5959999999999996
0,1.0,1.5,wet,weak_1_vote,292,758.0319999999999,2.5959999999999996
0,1.0,1.5,wet,weak_4_eval_2_1_1,4,10.383999999999999,2.5959999999999996
0,1.5,1.0,dry,gold_3_of_4,25,23.84860362567369,0.9539441450269476
0,1.5,1.0,dry,gold_4_of_4,20,19.078882900538954,0.9539441450269477
0,1.5,1.0,dry,weak_1_vote,949,603.5286624203823,0.6359627633512985
0,1.5,1.0,dry,weak_4_eval_2_1_1,4,2.5438510534051937,0.6359627633512984
0,1.5,1.0,wet,gold_3_of_4,2,6.447019867549669,3.2235099337748343
0,1.5,1.0,wet,gold_4_of_4,2,6.447019867549669,3.2235099337748343
0,1.5,1.0,wet,weak_1_vote,292,627.5099337748344,2.149006622516556
0,1.5,1.0,wet,weak_4_eval_2_1_1,4,8.596026490066226,2.1490066225165565
0,1.5,1.15,dry,gold_3_of_4,25,22.184747558766222,0.8873899023506489
0,1.5,1.15,dry,gold_4_of_4,20,17.747798047012978,0.8873899023506489
0,1.5,1.15,dry,weak_1_vote,949,561.422011553844,0.591593268233766
0,1.5,1.15,dry,weak_4_eval_2_1_1,4,2.366373072935064,0.591593268233766
0,1.5,1.15,wet,gold_3_of_4,2,6.896811951332204,3.448405975666102
0,1.5,1.15,wet,gold_4_of_4,2,6.896811951332204,3.448405975666102
0,1.5,1.15,wet,weak_1_vote,292,671.2896965963345,2.2989373171107346
0,1.5,1.15,wet,weak_4_eval_2_1_1,4,9.195749268442938,2.2989373171107346
0,1.5,1.3,dry,gold_3_of_4,25,20.737916196237997,0.8295166478495198
0,1.5,1.3,dry,gold_4_of_4,20,16.590332956990398,0.82951664784952
0,1.5,1.3,dry,weak_1_vote,949,524.8075325394631,0.5530110985663468
0,1.5,1.3,dry,weak_4_eval_2_1_1,4,2.2120443942653862,0.5530110985663466
0,1.5,1.3,wet,gold_3_of_4,2,7.2879355024474535,3.6439677512237267
0,1.5,1.3,wet,gold_4_of_4,2,7.2879355024474535,3.6439677512237267
0,1.5,1.3,wet,weak_1_vote,292,709.359055571552,2.4293118341491504
0,1.5,1.3,wet,weak_4_eval_2_1_1,4,9.717247336596603,2.429311834149151
0,1.5,1.5,dry,gold_3_of_4,25,19.078882900538954,0.7631553160215582
0,1.5,1.5,dry,gold_4_of_4,20,15.263106320431165,0.7631553160215583
0,1.5,1.5,dry,weak_1_vote,949,482.82292993630597,0.508770210681039
0,1.5,1.5,dry,weak_4_eval_2_1_1,4,2.035080842724155,0.5087702106810388
0,1.5,1.5,wet,gold_3_of_4,2,7.736423841059602,3.868211920529801
0,1.5,1.5,wet,gold_4_of_4,2,7.736423841059602,3.868211920529801
0,1.5,1.5,wet,weak_1_vote,292,753.0119205298014,2.5788079470198677
0,1.5,1.5,wet,weak_4_eval_2_1_1,4,10.315231788079469,2.5788079470198673
1,1.0,1.0,dry,gold_3_of_4,21,13.670010030090275,0.6509528585757274
1,1.0,1.0,dry,gold_4_of_4,24,15.622868605817452,0.6509528585757272
1,1.0,1.0,dry,weak_1_vote,948,617.1033099297895,0.6509528585757273
1,1.0,1.0,dry,weak_4_eval_2_1_1,4,2.6038114343029086,0.6509528585757272
1,1.0,1.0,wet,gold_3_of_4,2,4.312292358803987,2.1561461794019934
1,1.0,1.0,wet,gold_4_of_4,3,6.46843853820598,2.1561461794019934
1,1.0,1.0,wet,weak_1_vote,293,631.750830564784,2.1561461794019934
1,1.0,1.0,wet,weak_4_eval_2_1_1,3,6.46843853820598,2.1561461794019934
1,1.0,1.15,dry,gold_3_of_4,21,12.71628840008397,0.6055375428611415
1,1.0,1.15,dry,gold_4_of_4,24,14.532901028667398,0.6055375428611416
1,1.0,1.15,dry,weak_1_vote,948,574.0495906323623,0.6055375428611417
1,1.0,1.15,dry,weak_4_eval_2_1_1,4,2.4221501714445663,0.6055375428611416
1,1.0,1.15,wet,gold_3_of_4,2,4.6131499652321715,2.3065749826160857
1,1.0,1.15,wet,gold_4_of_4,3,6.919724947848257,2.3065749826160857
1,1.0,1.15,wet,weak_1_vote,293,675.8264699065131,2.3065749826160857
1,1.0,1.15,wet,weak_4_eval_2_1_1,3,6.919724947848257,2.3065749826160857
1,1.0,1.3,dry,gold_3_of_4,21,11.886965243556762,0.5660459639788934
1,1.0,1.3,dry,gold_4_of_4,24,13.585103135493439,0.5660459639788933
1,1.0,1.3,dry,weak_1_vote,948,536.6115738519907,0.5660459639788931
1,1.0,1.3,dry,weak_4_eval_2_1_1,4,2.264183855915573,0.5660459639788933
1,1.0,1.3,wet,gold_3_of_4,2,4.874765275169725,2.4373826375848626
1,1.0,1.3,wet,gold_4_of_4,3,7.312147912754588,2.4373826375848626
