candidate_key,representation_key,c_value,pca_components,input_dimension,threshold_oof,selected,elapsed_seconds,oof_tuned__accuracy,oof_tuned__balanced_accuracy,oof_tuned__macro_f1,oof_tuned__dry_precision,oof_tuned__wet_precision,oof_tuned__dry_recall,oof_tuned__wet_recall,oof_tuned__roc_auc,oof_tuned__average_precision_wet,oof_tuned__tn_dry_correct,oof_tuned__fp_dry_as_wet,oof_tuned__fn_wet_as_dry,oof_tuned__tp_wet_correct,oof_0p5__accuracy,oof_0p5__balanced_accuracy,oof_0p5__macro_f1,oof_0p5__dry_precision,oof_0p5__wet_precision,oof_0p5__dry_recall,oof_0p5__wet_recall,oof_0p5__roc_auc,oof_0p5__average_precision_wet,oof_0p5__tn_dry_correct,oof_0p5__fp_dry_as_wet,oof_0p5__fn_wet_as_dry,oof_0p5__tp_wet_correct
s0_s1__raw__noamp__C0.003__pcanone,s0_s1__raw__noamp,0.003,,285,0.5322520477642434,False,0.9665594000252895,0.6956253850893407,0.6263767083553721,0.6115689907097704,0.8328912466843501,0.3800813008130081,0.7554129911788292,0.4973404255319149,0.6667981879916054,0.35833606074904584,942,305,189,187,0.6586568083795441,0.6394719667627838,0.6014271883909954,0.8496468213925328,0.35917721518987344,0.6752205292702486,0.6037234042553191,0.6667981879916054,0.35833606074904584,842,405,149,227
s0_s1__raw__peak_rms__C0.0003__pcanone,s0_s1__raw__peak_rms,0.0003,,291,0.5626101752204544,False,0.786720099975355,0.7239679605668515,0.6095256274633588,0.6101319034852547,0.8188347964884277,0.4027027027027027,0.8227746591820368,0.3962765957446808,0.6663737651213978,0.3617368418031979,1026,221,227,149,0.6370918052988294,0.6272959357777816,0.5847956416761461,0.8455882352941176,0.3412816691505216,0.6455493183640738,0.6090425531914894,0.6663737651213978,0.3617368418031979,805,442,147,229
s0_s1__raw__peak_rms__C0.001__pcanone,s0_s1__raw__peak_rms,0.001,,291,0.5727868941013061,False,0.9076665999600664,0.729513247073321,0.6168495879472435,0.6176042334743955,0.8221690590111643,0.4146341463414634,0.8267842822774659,0.40691489361702127,0.6679754815813271,0.3634405277203225,1031,216,223,153,0.6414048059149723,0.6291738470200823,0.5878597009298818,0.8459937565036421,0.34441087613293053,0.6519647153167603,0.6063829787234043,0.6679754815813271,0.3634405277203225,813,434,148,228
s0_s1__raw__peak_rms__C0.003__pcanone,s0_s1__raw__peak_rms,0.003,,291,0.5455245661928307,False,0.9284012999851257,0.7036352433764633,0.6241586189834325,0.6134323162528046,0.8301724137931035,0.38660907127429806,0.7722534081796311,0.47606382978723405,0.6650983637325326,0.35891927553646147,963,284,197,179,0.6592729513247073,0.6398729290723267,0.6019294150415604,0.8497983870967742,0.35974643423137875,0.6760224538893344,0.6037234042553191,0.6650983637325326,0.35891927553646147,843,404,149,227
s0_s1__raw__peak_rms_crest__C0.0003__pcanone,s0_s1__raw__peak_rms_crest,0.0003,,294,0.5558754877010883,False,0.7758713000221178,0.718422674060382,0.6114899162244707,0.6099117857276217,0.8206168831168831,0.39641943734015345,0.8107457898957497,0.4122340425531915,0.6658832261256804,0.36116208900499713,1011,236,221,155,0.6358595194085028,0.6264940111586957,0.5838015527717187,0.8452631578947368,0.34026745913818723,0.6439454691259021,0.6090425531914894,0.6658832261256804,0.36116208900499713,803,444,147,229
s0_s1__raw__peak_rms_crest__C0.001__pcanone,s0_s1__raw__peak_rms_crest,0.001,,294,0.5606215561300474,False,0.8503310999949463,0.7202711028958718,0.6191945776245968,0.6162489115172929,0.8247338247338247,0.40298507462686567,0.8075380914194066,0.4308510638297872,0.6678347182173386,0.3632410796570993,1007,240,214,162,0.640788662969809,0.6287728847105394,0.5873620246716961,0.8458333333333333,0.3438914027149321,0.6511627906976745,0.6063829787234043,0.6678347182173386,0.3632410796570993,812,435,148,228
s0_s1__raw__peak_rms_crest__C0.003__pcanone,s0_s1__raw__peak_rms_crest,0.003,,294,0.5965964829829266,False,0.827318399969954,0.7412199630314233,0.6096066730365644,0.6151179388037183,0.8168582375478928,0.4308176100628931,0.8548516439454691,0.36436170212765956,0.6656102305106725,0.35948776696620405,1066,181,239,137,0.6617375231053605,0.6414767783104984,0.6039402968090823,0.8504016064257028,0.3620414673046252,0.6792301523656776,0.6037234042553191,0.6656102305106725,0.35948776696620405,847,400,149,227
s0_s1__log__noamp__C0.0003__pcanone,s0_s1__log__noamp,0.0003,,285,0.5589622449749687,False,0.7696649999707006,0.6925446703635243,0.6271583715811565,0.610747032216296,0.8339285714285715,0.37773359840954274,0.7489975942261428,0.5053191489361702,0.6700080192461908,0.3690522626490283,934,313,186,190,0.5760936537276649,0.6201095394905219,0.547647135079077,0.8569604086845466,0.3142857142857143,0.5380914194065758,0.7021276595744681,0.6700080192461908,0.3690522626490283,671,576,112,264
s0_s1__log__noamp__C0.001__pcanone,s0_s1__log__noamp,0.001,,285,0.5865467166418165,False,0.772113699989859,0.718422674060382,0.629137589789964,0.6225398917560006,0.830820770519263,0.40559440559440557,0.7955092221331195,0.4627659574468085,0.6753250354041188,0.37326304978029234,992,255,202,174,0.59211337030191,0.6323922093876367,0.5614745266292476,0.8633540372670807,0.3251833740831296,0.5573376102646351,0.7074468085106383,0.6753250354041188,0.37326304978029234,695,552,110,266
s0_s1__log__noamp__C0.003__pcanone,s0_s1__log__noamp,0.003,,285,0.5895899433391365,False,0.8049549999996088,0.7054836722119532,0.6188597314405637,0.6106483823564838,0.826677994902294,0.38565022421524664,0.7802726543704892,0.4574468085106383,0.6708206077564879,0.36982666780125967,973,274,204,172,0.6062846580406654,0.6332549181866266,0.570245094850095,0.859338061465721,0.3307593307593308,0.5829991980753809,0.6835106382978723,0.6708206077564879,0.36982666780125967,727,520,119,257
