candidate_key,gold_multiplier,C,pca_components,dataset,subgroup,recording_count,dry_count,wet_count,threshold,accuracy,balanced_accuracy,macro_f1,dry_precision,wet_precision,dry_recall,wet_recall,roc_auc,average_precision_wet,tn_dry_correct,fp_dry_as_wet,fn_wet_as_dry,tp_wet_correct
logistic_regression__C0.01__pca32__gold1,1.0,0.01,32.0,train_oof,gold_3_of_4,31,28,3,0.5432017168719363,0.8387096774193549,0.6130952380952381,0.5974025974025974,0.9259259259259259,0.25,0.8928571428571429,0.3333333333333333,0.7619047619047619,0.49707602339181284,25,3,2,1
logistic_regression__C0.01__pca32__gold1,1.0,0.01,32.0,train_oof,gold_4_of_4,31,28,3,0.5432017168719363,0.7741935483870968,0.875,0.6593406593406593,1.0,0.3,0.75,1.0,0.9642857142857143,0.8333333333333333,21,7,0,3
logistic_regression__C0.01__pca64__gold1,1.0,0.01,64.0,train_oof,all,1623,1247,376,0.6413025169941251,0.7504621072088724,0.6091193332082103,0.6170307597742904,0.815592203898051,0.44982698961937717,0.8724939855653568,0.34574468085106386,0.6753975498643553,0.37633266307397306,1088,159,246,130
logistic_regression__C0.01__pca64__gold1,1.0,0.01,64.0,train_oof,weak_all,1561,1191,370,0.6413025169941251,0.7482383087764254,0.6086493294301859,0.6168966324762306,0.8107476635514018,0.4584837545126354,0.8740554156171285,0.34324324324324323,0.6720902262463975,0.3782996957761512,1041,150,243,127
logistic_regression__C0.01__pca64__gold1,1.0,0.01,64.0,train_oof,gold_all,62,56,6,0.6413025169941251,0.8064516129032258,0.6696428571428572,0.610062893081761,0.94,0.25,0.8392857142857143,0.5,0.8095238095238095,0.5314011773620096,47,9,3,3
logistic_regression__C0.01__pca64__gold1,1.0,0.01,64.0,train_oof,gold_3_of_4,31,28,3,0.6413025169941251,0.8387096774193549,0.6130952380952381,0.5974025974025974,0.9259259259259259,0.25,0.8928571428571429,0.3333333333333333,0.6785714285714286,0.45088566827697263,25,3,2,1
logistic_regression__C0.01__pca64__gold1,1.0,0.01,64.0,train_oof,gold_4_of_4,31,28,3,0.6413025169941251,0.7741935483870968,0.7261904761904762,0.6131907308377897,0.9565217391304348,0.25,0.7857142857142857,0.6666666666666666,0.9047619047619048,0.6111111111111112,22,6,1,2
logistic_regression__C0.01__pca128__gold1,1.0,0.01,128.0,train_oof,all,1623,1247,376,0.6207928095357267,0.7208872458410351,0.6047343411421454,0.6054093798722122,0.8165869218500797,0.3956639566395664,0.8211708099438653,0.3882978723404255,0.6581369755498303,0.36773344908182093,1024,223,230,146
logistic_regression__C0.01__pca128__gold1,1.0,0.01,128.0,train_oof,weak_all,1561,1191,370,0.6207928095357267,0.7181294042280589,0.6038225883314045,0.6051499974705317,0.8116182572614108,0.40168539325842695,0.8211586901763224,0.3864864864864865,0.6546213720017248,0.3706416332527551,978,213,227,143
logistic_regression__C0.01__pca128__gold1,1.0,0.01,128.0,train_oof,gold_all,62,56,6,0.6207928095357267,0.7903225806451613,0.6607142857142857,0.5959899749373434,0.9387755102040817,0.23076923076923078,0.8214285714285714,0.5,0.7767857142857142,0.3923719958202717,46,10,3,3
logistic_regression__C0.01__pca128__gold1,1.0,0.01,128.0,train_oof,gold_3_of_4,31,28,3,0.6207928095357267,0.8064516129032258,0.5952380952380952,0.5694444444444444,0.9230769230769231,0.2,0.8571428571428571,0.3333333333333333,0.7857142857142858,0.47883597883597884,24,4,2,1
logistic_regression__C0.01__pca128__gold1,1.0,0.01,128.0,train_oof,gold_4_of_4,31,28,3,0.6207928095357267,0.7741935483870968,0.7261904761904762,0.6131907308377897,0.9565217391304348,0.25,0.7857142857142857,0.6666666666666666,0.7976190476190477,0.5069444444444444,22,6,1,2
logistic_regression__C0.01__pca256__gold1,1.0,0.01,256.0,train_oof,all,1623,1247,376,0.5948916597268932,0.7067159581022797,0.6085157569656537,0.603862167982771,0.8204488778054863,0.38095238095238093,0.7914995990376904,0.425531914893617,0.6533787472913716,0.3685283693651193,987,260,216,160
logistic_regression__C0.01__pca256__gold1,1.0,0.01,256.0,train_oof,weak_all,1561,1191,370,0.5948916597268932,0.7046764894298526,0.608047972405655,0.6043701636955894,0.8157439446366782,0.38765432098765434,0.7917716204869857,0.4243243243243243,0.6500510586152904,0.3714535711147656,943,248,213,157
logistic_regression__C0.01__pca256__gold1,1.0,0.01,256.0,train_oof,gold_all,62,56,6,0.5948916597268932,0.7580645161290323,0.6428571428571428,0.5700416088765603,0.9361702127659575,0.2,0.7857142857142857,0.5,0.7678571428571428,0.41225330225330226,44,12,3,3
logistic_regression__C0.01__pca256__gold1,1.0,0.01,256.0,train_oof,gold_3_of_4,31,28,3,0.5948916597268932,0.7419354838709677,0.5595238095238095,0.5230769230769231,0.9166666666666666,0.14285714285714285,0.7857142857142857,0.3333333333333333,0.7023809523809523,0.4434389140271493,22,6,2,1
logistic_regression__C0.01__pca256__gold1,1.0,0.01,256.0,train_oof,gold_4_of_4,31,28,3,0.5948916597268932,0.7741935483870968,0.7261904761904762,0.6131907308377897,0.9565217391304348,0.25,0.7857142857142857,0.6666666666666666,0.8214285714285714,0.5054945054945055,22,6,1,2
logistic_regression__C0.1__pcanone__gold1,1.0,0.1,,train_oof,all,1623,1247,376,0.4686172486667697,0.6654343807763401,0.592797181320275,0.5788209228204679,0.8165467625899281,0.33659491193737767,0.7281475541299118,0.4574468085106383,0.616852787114607,0.3270928461983518,908,339,204,172
logistic_regression__C0.1__pcanone__gold1,1.0,0.1,,train_oof,weak_all,1561,1191,370,0.4686172486667697,0.6630365150544523,0.5900753398234506,0.5779172578290461,0.8104575163398693,0.3408163265306122,0.7287993282955499,0.45135135135135135,0.6136451312773731,0.3320353725567777,868,323,203,167
logistic_regression__C0.1__pcanone__gold1,1.0,0.1,,train_oof,gold_all,62,56,6,0.4686172486667697,0.7258064516129032,0.7738095238095238,0.5975563192058038,0.975609756097561,0.23809523809523808,0.7142857142857143,0.8333333333333334,0.7946428571428572,0.279665159066248,40,16,1,5
logistic_regression__C0.1__pcanone__gold1,1.0,0.1,,train_oof,gold_3_of_4,31,28,3,0.4686172486667697,0.7419354838709677,0.8571428571428572,0.6309523809523809,1.0,0.2727272727272727,0.7142857142857143,1.0,0.8452380952380952,0.3686868686868687,20,8,0,3
logistic_regression__C0.1__pcanone__gold1,1.0,0.1,,train_oof,gold_4_of_4,31,28,3,0.4686172486667697,0.7096774193548387,0.6904761904761905,0.5620094191522763,0.9523809523809523,0.2,0.7142857142857143,0.6666666666666666,0.7261904761904763,0.20238095238095238,20,8,1,2
logistic_regression__C0.1__pca32__gold1,1.0,0.1,32.0,train_oof,all,1623,1247,376,0.536250842009304,0.7036352433764633,0.6315892183794297,0.6181279212250618,0.8347902097902098,0.3903966597077244,0.7658380112269446,0.4973404255319149,0.6797164258049105,0.3768449300225576,955,292,189,187
logistic_regression__C0.1__pca32__gold1,1.0,0.1,32.0,train_oof,weak_all,1561,1191,370,0.536250842009304,0.6995515695067265,0.628909387977398,0.6166256031880271,0.8293795620437956,0.3935483870967742,0.7632241813602015,0.4945945945945946,0.6757278689268613,0.37723683962478577,909,282,187,183
logistic_regression__C0.1__pca32__gold1,1.0,0.1,32.0,train_oof,gold_all,62,56,6,0.536250842009304,0.8064516129032258,0.7440476190476191,0.6423076923076922,0.9583333333333334,0.2857142857142857,0.8214285714285714,0.6666666666666666,0.8482142857142857,0.6050194931773879,46,10,2,4
logistic_regression__C0.1__pca32__gold1,1.0,0.1,32.0,train_oof,gold_3_of_4,31,28,3,0.536250842009304,0.8387096774193549,0.6130952380952381,0.5974025974025974,0.9259259259259259,0.25,0.8928571428571429,0.3333333333333333,0.7619047619047619,0.49707602339181284,25,3,2,1
logistic_regression__C0.1__pca32__gold1,1.0,0.1,32.0,train_oof,gold_4_of_4,31,28,3,0.536250842009304,0.7741935483870968,0.875,0.6593406593406593,1.0,0.3,0.75,1.0,0.9642857142857143,0.8333333333333333,21,7,0,3
logistic_regression__C0.1__pca64__gold1,1.0,0.1,64.0,train_oof,all,1623,1247,376,0.5365101626557154,0.6993222427603204,0.6269248323636302,0.6134401611788547,0.8326029798422436,0.38381742738589214,0.7618283881315157,0.4920212765957447,0.6723412786432118,0.3735225319897324,950,297,191,185
logistic_regression__C0.1__pca64__gold1,1.0,0.1,64.0,train_oof,weak_all,1561,1191,370,0.5365101626557154,0.6969891095451634,0.6253670547121428,0.613355885517989,0.8275547445255474,0.38924731182795697,0.7615449202350966,0.4891891891891892,0.6691015952980689,0.37584284535602586,907,284,189,181
logistic_regression__C0.1__pca64__gold1,1.0,0.1,64.0,train_oof,gold_all,62,56,6,0.5365101626557154,0.7580645161290323,0.7172619047619048,0.5996556177356867,0.9555555555555556,0.23529411764705882,0.7678571428571429,0.6666666666666666,0.8125,0.5319548872180451,43,13,2,4
logistic_regression__C0.1__pca64__gold1,1.0,0.1,64.0,train_oof,gold_3_of_4,31,28,3,0.5365101626557154,0.7096774193548387,0.5416666666666666,0.5026737967914439,0.9130434782608695,0.125,0.75,0.3333333333333333,0.6785714285714286,0.45088566827697263,21,7,2,1
logistic_regression__C0.1__pca64__gold1,1.0,0.1,64.0,train_oof,gold_4_of_4,31,28,3,0.5365101626557154,0.8064516129032258,0.8928571428571428,0.69,1.0,0.3333333333333333,0.7857142857142857,1.0,0.9047619047619048,0.6111111111111112,22,6,0,3
logistic_regression__C0.1__pca128__gold1,1.0,0.1,128.0,train_oof,all,1623,1247,376,0.6193269919403339,0.714109673444239,0.5993949308126738,0.5992097789850599,0.8144578313253013,0.3835978835978836,0.8131515637530072,0.38563829787234044,0.6449564060127285,0.36151075592956194,1014,233,231,145
logistic_regression__C0.1__pca128__gold1,1.0,0.1,128.0,train_oof,weak_all,1561,1191,370,0.6193269919403339,0.7104420243433697,0.5978532688860145,0.5982155873027443,0.8092050209205021,0.3879781420765027,0.8119227539882452,0.3837837837837838,0.6418612567227178,0.36625203544138435,967,224,228,142
logistic_regression__C0.1__pca128__gold1,1.0,0.1,128.0,train_oof,gold_all,62,56,6,0.6193269919403339,0.8064516129032258,0.6696428571428572,0.610062893081761,0.94,0.25,0.8392857142857143,0.5,0.75,0.29521006513760134,47,9,3,3
logistic_regression__C0.1__pca128__gold1,1.0,0.1,128.0,train_oof,gold_3_of_4,31,28,3,0.6193269919403339,0.8064516129032258,0.5952380952380952,0.5694444444444444,0.9230769230769231,0.2,0.8571428571428571,0.3333333333333333,0.7857142857142856,0.3176638176638177,24,4,2,1
logistic_regression__C0.1__pca128__gold1,1.0,0.1,128.0,train_oof,gold_4_of_4,31,28,3,0.6193269919403339,0.8064516129032258,0.7440476190476191,0.6423076923076922,0.9583333333333334,0.2857142857142857,0.8214285714285714,0.6666666666666666,0.7619047619047619,0.4841269841269841,23,5,1,2
logistic_regression__C0.1__pca256__gold1,1.0,0.1,256.0,train_oof,all,1623,1247,376,0.6764948484985609,0.722735674676525,0.5929336791277791,0.5960113903381258,0.8101167315175097,0.3905325443786982,0.834803528468324,0.35106382978723405,0.6422946987664011,0.3654666459051543,1041,206,244,132
logistic_regression__C0.1__pca256__gold1,1.0,0.1,256.0,train_oof,weak_all,1561,1191,370,0.6764948484985609,0.7213324791800129,0.5938116958268091,0.5974335488346035,0.8058252427184466,0.4,0.836272040302267,0.35135135135135137,0.6398416048290104,0.36945218080185904,996,195,240,130
logistic_regression__C0.1__pca256__gold1,1.0,0.1,256.0,train_oof,gold_all,62,56,6,0.6764948484985609,0.7580645161290323,0.5684523809523809,0.5338345864661653,0.9183673469387755,0.15384615384615385,0.8035714285714286,0.3333333333333333,0.7529761904761905,0.37387740183792817,45,11,4,2
logistic_regression__C0.1__pca256__gold1,1.0,0.1,256.0,train_oof,gold_3_of_4,31,28,3,0.6764948484985609,0.7419354838709677,0.5595238095238095,0.5230769230769231,0.9166666666666666,0.14285714285714285,0.7857142857142857,0.3333333333333333,0.7023809523809523,0.44999999999999996,22,6,2,1
logistic_regression__C0.1__pca256__gold1,1.0,0.1,256.0,train_oof,gold_4_of_4,31,28,3,0.6764948484985609,0.7741935483870968,0.5773809523809523,0.5450733752620545,0.92,0.16666666666666666,0.8214285714285714,0.3333333333333333,0.7976190476190476,0.4843304843304843,23,5,2,1
logistic_regression__C1__pcanone__gold1,1.0,1.0,,train_oof,all,1623,1247,376,0.6915715821579486,0.6987060998151571,0.5726520244331075,0.5732458869007259,0.8017515923566879,0.3460490463215259,0.8075380914194066,0.3377659574468085,0.5941003088262895,0.30653806330256506,1007,240,249,127
logistic_regression__C1__pcanone__gold1,1.0,1.0,,train_oof,weak_all,1561,1191,370,0.6915715821579486,0.6963484945547725,0.5727812195066604,0.5738195734014072,0.7970173985086992,0.3531073446327684,0.8077246011754828,0.33783783783783783,0.5917920439331019,0.31193585763806536,962,229,245,125
logistic_regression__C1__pcanone__gold1,1.0,1.0,,train_oof,gold_all,62,56,6,0.6915715821579486,0.7580645161290323,0.5684523809523809,0.5338345864661653,0.9183673469387755,0.15384615384615385,0.8035714285714286,0.3333333333333333,0.738095238095238,0.2273064654643602,45,11,4,2
logistic_regression__C1__pcanone__gold1,1.0,1.0,,train_oof,gold_3_of_4,31,28,3,0.6915715821579486,0.7741935483870968,0.7261904761904762,0.6131907308377897,0.9565217391304348,0.25,0.7857142857142857,0.6666666666666666,0.8571428571428572,0.3686868686868687,22,6,1,2
logistic_regression__C1__pcanone__gold1,1.0,1.0,,train_oof,gold_4_of_4,31,28,3,0.6915715821579486,0.7419354838709677,0.4107142857142857,0.42592592592592593,0.8846153846153846,0.0,0.8214285714285714,0.0,0.6190476190476191,0.1512820512820513,23,5,3,0
logistic_regression__C1__pca32__gold1,1.0,1.0,32.0,train_oof,all,1623,1247,376,0.5351327066848763,0.7030191004313001,0.6311882560698868,0.6176211238415517,0.8346456692913385,0.38958333333333334,0.7650360866078588,0.4973404255319149,0.6796652391270965,0.37687666858084123,954,293,189,187
logistic_regression__C1__pca32__gold1,1.0,1.0,32.0,train_oof,weak_all,1561,1191,370,0.5351327066848763,0.6989109545163357,0.6284895726961218,0.616099871487356,0.8292237442922374,0.3927038626609442,0.762384550797649,0.4945945945945946,0.6756711371320944,0.3772787965561558,908,283,187,183
logistic_regression__C1__pca32__gold1,1.0,1.0,32.0,train_oof,gold_all,62,56,6,0.5351327066848763,0.8064516129032258,0.7440476190476191,0.6423076923076922,0.9583333333333334,0.2857142857142857,0.8214285714285714,0.6666666666666666,0.8482142857142857,0.6050194931773879,46,10,2,4
logistic_regression__C1__pca32__gold1,1.0,1.0,32.0,train_oof,gold_3_of_4,31,28,3,0.5351327066848763,0.8387096774193549,0.6130952380952381,0.5974025974025974,0.9259259259259259,0.25,0.8928571428571429,0.3333333333333333,0.7619047619047619,0.49707602339181284,25,3,2,1
logistic_regression__C1__pca32__gold1,1.0,1.0,32.0,train_oof,gold_4_of_4,31,28,3,0.5351327066848763,0.7741935483870968,0.875,0.6593406593406593,1.0,0.3,0.75,1.0,0.9642857142857143,0.8333333333333333,21,7,0,3
logistic_regression__C1__pca64__gold1,1.0,1.0,64.0,train_oof,all,1623,1247,376,0.6166046176564228,0.7393715341959335,0.607474961183436,0.6127747899681039,0.8159509202453987,0.4263322884012539,0.8532477947072975,0.3617021276595745,0.6720064324591786,0.3732570853456156,1064,183,240,136
logistic_regression__C1__pca64__gold1,1.0,1.0,64.0,train_oof,weak_all,1561,1191,370,0.6166046176564228,0.7373478539397822,0.6071016860689404,0.6129352595954269,0.8111553784860558,0.434640522875817,0.8547439126784215,0.35945945945945945,0.6687861665191639,0.3756545616689756,1018,173,237,133
logistic_regression__C1__pca64__gold1,1.0,1.0,64.0,train_oof,gold_all,62,56,6,0.6166046176564228,0.7903225806451613,0.6607142857142857,0.5959899749373434,0.9387755102040817,0.23076923076923078,0.8214285714285714,0.5,0.8125,0.5319548872180451,46,10,3,3
logistic_regression__C1__pca64__gold1,1.0,1.0,64.0,train_oof,gold_3_of_4,31,28,3,0.6166046176564228,0.8064516129032258,0.5952380952380952,0.5694444444444444,0.9230769230769231,0.2,0.8571428571428571,0.3333333333333333,0.6785714285714286,0.45088566827697263,24,4,2,1
logistic_regression__C1__pca64__gold1,1.0,1.0,64.0,train_oof,gold_4_of_4,31,28,3,0.6166046176564228,0.7741935483870968,0.7261904761904762,0.6131907308377897,0.9565217391304348,0.25,0.7857142857142857,0.6666666666666666,0.9047619047619048,0.6111111111111112,22,6,1,2
logistic_regression__C1__pca128__gold1,1.0,1.0,128.0,train_oof,all,1623,1247,376,0.6315662523129739,0.7171903881700554,0.5976844426623897,0.5986666343426508,0.8131955484896661,0.3863013698630137,0.8203688853247795,0.375,0.6425612960466822,0.3603275646142455,1023,224,235,141
logistic_regression__C1__pca128__gold1,1.0,1.0,128.0,train_oof,weak_all,1561,1191,370,0.6315662523129739,0.7136450992953235,0.5962262010120952,0.5977075510369985,0.8079470198675497,0.3909348441926346,0.8194794290512175,0.372972972972973,0.6394807906142919,0.3657432620338426,976,215,232,138
logistic_regression__C1__pca128__gold1,1.0,1.0,128.0,train_oof,gold_all,62,56,6,0.6315662523129739,0.8064516129032258,0.6696428571428572,0.610062893081761,0.94,0.25,0.8392857142857143,0.5,0.75,0.2956859121046764,47,9,3,3
logistic_regression__C1__pca128__gold1,1.0,1.0,128.0,train_oof,gold_3_of_4,31,28,3,0.6315662523129739,0.8064516129032258,0.5952380952380952,0.5694444444444444,0.9230769230769231,0.2,0.8571428571428571,0.3333333333333333,0.7976190476190477,0.32407407407407407,24,4,2,1
logistic_regression__C1__pca128__gold1,1.0,1.0,128.0,train_oof,gold_4_of_4,31,28,3,0.6315662523129739,0.8064516129032258,0.7440476190476191,0.6423076923076922,0.9583333333333334,0.2857142857142857,0.8214285714285714,0.6666666666666666,0.75,0.48120300751879697,23,5,1,2
logistic_regression__C1__pca256__gold1,1.0,1.0,256.0,train_oof,all,1623,1247,376,0.7147215658883734,0.7258163894023414,0.5912231909774949,0.5951699648831728,0.8089368258859785,0.39384615384615385,0.8420208500400962,0.3404255319148936,0.6387990752273541,0.3590429365431243,1050,197,248,128
logistic_regression__C1__pca256__gold1,1.0,1.0,256.0,train_oof,weak_all,1561,1191,370,0.7147215658883734,0.7238949391415759,0.5917648126716137,0.5961243507017793,0.8044871794871795,0.402555910543131,0.8429890848026869,0.34054054054054056,0.6363968502507545,0.36379511740920256,1004,187,244,126
logistic_regression__C1__pca256__gold1,1.0,1.0,256.0,train_oof,gold_all,62,56,6,0.7147215658883734,0.7741935483870968,0.5773809523809523,0.5450733752620545,0.92,0.16666666666666666,0.8214285714285714,0.3333333333333333,0.7529761904761905,0.2793379513967749,46,10,4,2
logistic_regression__C1__pca256__gold1,1.0,1.0,256.0,train_oof,gold_3_of_4,31,28,3,0.7147215658883734,0.7419354838709677,0.5595238095238095,0.5230769230769231,0.9166666666666666,0.14285714285714285,0.7857142857142857,0.3333333333333333,0.7023809523809523,0.2976190476190476,22,6,2,1
logistic_regression__C1__pca256__gold1,1.0,1.0,256.0,train_oof,gold_4_of_4,31,28,3,0.7147215658883734,0.8064516129032258,0.5952380952380952,0.5694444444444444,0.9230769230769231,0.2,0.8571428571428571,0.3333333333333333,0.8095238095238095,0.4935897435897436,24,4,2,1
logistic_regression__C10__pcanone__gold1,1.0,10.0,,train_oof,all,1623,1247,376,0.8038851272164325,0.6931608133086876,0.5643992390247231,0.564979590606512,0.7979315831344471,0.3333333333333333,0.8043303929430633,0.324468085106383,0.5872178334385504,0.3010446018106743,1003,244,254,122
logistic_regression__C10__pcanone__gold1,1.0,10.0,,train_oof,weak_all,1561,1191,370,0.8038851272164325,0.6899423446508648,0.5639253863435223,0.5648284251609306,0.7928748964374482,0.3389830508474576,0.8035264483627204,0.32432432432432434,0.5849944402841128,0.30679425601243,957,234,250,120
logistic_regression__C10__pcanone__gold1,1.0,10.0,,train_oof,gold_all,62,56,6,0.8038851272164325,0.7741935483870968,0.5773809523809523,0.5450733752620545,0.92,0.16666666666666666,0.8214285714285714,0.3333333333333333,0.75,0.23581369610781375,46,10,4,2
logistic_regression__C10__pcanone__gold1,1.0,10.0,,train_oof,gold_3_of_4,31,28,3,0.8038851272164325,0.8064516129032258,0.7440476190476191,0.6423076923076922,0.9583333333333334,0.2857142857142857,0.8214285714285714,0.6666666666666666,0.8333333333333333,0.3547008547008547,23,5,1,2
logistic_regression__C10__pcanone__gold1,1.0,10.0,,train_oof,gold_4_of_4,31,28,3,0.8038851272164325,0.7419354838709677,0.4107142857142857,0.42592592592592593,0.8846153846153846,0.0,0.8214285714285714,0.0,0.6666666666666666,0.1736111111111111,23,5,3,0
logistic_regression__C10__pca32__gold1,1.0,10.0,32.0,train_oof,all,1623,1247,376,0.5350201507423621,0.7030191004313001,0.6311882560698868,0.6176211238415517,0.8346456692913385,0.38958333333333334,0.7650360866078588,0.4973404255319149,0.6796673719053388,0.3769031678268199,954,293,189,187
logistic_regression__C10__pca32__gold1,1.0,10.0,32.0,train_oof,weak_all,1561,1191,370,0.5350201507423621,0.6989109545163357,0.6284895726961218,0.616099871487356,0.8292237442922374,0.3927038626609442,0.762384550797649,0.4945945945945946,0.6756756756756757,0.3773075940088553,908,283,187,183
logistic_regression__C10__pca32__gold1,1.0,10.0,32.0,train_oof,gold_all,62,56,6,0.5350201507423621,0.8064516129032258,0.7440476190476191,0.6423076923076922,0.9583333333333334,0.2857142857142857,0.8214285714285714,0.6666666666666666,0.8482142857142857,0.6050194931773879,46,10,2,4
logistic_regression__C10__pca32__gold1,1.0,10.0,32.0,train_oof,gold_3_of_4,31,28,3,0.5350201507423621,0.8387096774193549,0.6130952380952381,0.5974025974025974,0.9259259259259259,0.25,0.8928571428571429,0.3333333333333333,0.7619047619047619,0.49707602339181284,25,3,2,1
logistic_regression__C10__pca32__gold1,1.0,10.0,32.0,train_oof,gold_4_of_4,31,28,3,0.5350201507423621,0.7741935483870968,0.875,0.6593406593406593,1.0,0.3,0.75,1.0,0.9642857142857143,0.8333333333333333,21,7,0,3
logistic_regression__C10__pca64__gold1,1.0,10.0,64.0,train_oof,all,1623,1247,376,0.6166082071907212,0.7393715341959335,0.607474961183436,0.6127747899681039,0.8159509202453987,0.4263322884012539,0.8532477947072975,0.3617021276595745,0.6719915030114829,0.37329441695986554,1064,183,240,136
logistic_regression__C10__pca64__gold1,1.0,10.0,64.0,train_oof,weak_all,1561,1191,370,0.6166082071907212,0.7373478539397822,0.6071016860689404,0.6129352595954269,0.8111553784860558,0.434640522875817,0.8547439126784215,0.35945945945945945,0.6687725508884199,0.3756934638246453,1018,173,237,133
logistic_regression__C10__pca64__gold1,1.0,10.0,64.0,train_oof,gold_all,62,56,6,0.6166082071907212,0.7903225806451613,0.6607142857142857,0.5959899749373434,0.9387755102040817,0.23076923076923078,0.8214285714285714,0.5,0.8125,0.5319548872180451,46,10,3,3
logistic_regression__C10__pca64__gold1,1.0,10.0,64.0,train_oof,gold_3_of_4,31,28,3,0.6166082071907212,0.8064516129032258,0.5952380952380952,0.5694444444444444,0.9230769230769231,0.2,0.8571428571428571,0.3333333333333333,0.6785714285714286,0.45088566827697263,24,4,2,1
logistic_regression__C10__pca64__gold1,1.0,10.0,64.0,train_oof,gold_4_of_4,31,28,3,0.6166082071907212,0.7741935483870968,0.7261904761904762,0.6131907308377897,0.9565217391304348,0.25,0.7857142857142857,0.6666666666666666,0.9047619047619048,0.6111111111111112,22,6,1,2
logistic_regression__C10__pca128__gold1,1.0,10.0,128.0,train_oof,all,1623,1247,376,0.6311518141359023,0.7159581022797289,0.596882518043304,0.5976817052376986,0.8128980891719745,0.38419618528610355,0.8187650360866079,0.375,0.6422051220802266,0.36021094099686496,1021,226,235,141
logistic_regression__C10__pca128__gold1,1.0,10.0,128.0,train_oof,weak_all,1561,1191,370,0.6311518141359023,0.712363869314542,0.5953865704495428,0.5966860874944255,0.8076285240464345,0.38873239436619716,0.8178001679261125,0.372972972972973,0.6391199763995734,0.36564124222170824,974,217,232,138
logistic_regression__C10__pca128__gold1,1.0,10.0,128.0,train_oof,gold_all,62,56,6,0.6311518141359023,0.8064516129032258,0.6696428571428572,0.610062893081761,0.94,0.25,0.8392857142857143,0.5,0.75,0.2956859121046764,47,9,3,3
logistic_regression__C10__pca128__gold1,1.0,10.0,128.0,train_oof,gold_3_of_4,31,28,3,0.6311518141359023,0.8064516129032258,0.5952380952380952,0.5694444444444444,0.9230769230769231,0.2,0.8571428571428571,0.3333333333333333,0.7976190476190477,0.32407407407407407,24,4,2,1
logistic_regression__C10__pca128__gold1,1.0,10.0,128.0,train_oof,gold_4_of_4,31,28,3,0.6311518141359023,0.8064516129032258,0.7440476190476191,0.6423076923076922,0.9583333333333334,0.2857142857142857,0.8214285714285714,0.6666666666666666,0.75,0.48120300751879697,23,5,1,2
logistic_regression__C10__pca256__gold1,1.0,10.0,256.0,train_oof,all,1623,1247,376,0.5686163024930777,0.6839186691312384,0.6038972256820625,0.5927227101631116,0.8208041958041958,0.3569937369519833,0.7530072173215717,0.45478723404255317,0.6381229845245611,0.35781492105409474,939,308,205,171
logistic_regression__C10__pca256__gold1,1.0,10.0,256.0,train_oof,weak_all,1561,1191,370,0.5686163024930777,0.680973734785394,0.6018301676991853,0.5919875293920054,0.8152866242038217,0.36147186147186144,0.7523089840470193,0.45135135135135135,0.6357591848775728,0.3628271846878056,896,295,203,167
logistic_regression__C10__pca256__gold1,1.0,10.0,256.0,train_oof,gold_all,62,56,6,0.5686163024930777,0.7580645161290323,0.7172619047619048,0.5996556177356867,0.9555555555555556,0.23529411764705882,0.7678571428571429,0.6666666666666666,0.7529761904761905,0.2793379513967749,43,13,2,4
logistic_regression__C10__pca256__gold1,1.0,10.0,256.0,train_oof,gold_3_of_4,31,28,3,0.5686163024930777,0.7419354838709677,0.7083333333333333,0.5866666666666667,0.9545454545454546,0.2222222222222222,0.75,0.6666666666666666,0.7023809523809523,0.2976190476190476,21,7,1,2
logistic_regression__C10__pca256__gold1,1.0,10.0,256.0,train_oof,gold_4_of_4,31,28,3,0.5686163024930777,0.7741935483870968,0.7261904761904762,0.6131907308377897,0.9565217391304348,0.25,0.7857142857142857,0.6666666666666666,0.8095238095238095,0.4935897435897436,22,6,1,2
logistic_regression__C0.001__pcanone__gold1p5,1.5,0.001,,train_oof,all,1623,1247,376,0.5640195555264522,0.7122612446087492,0.6362738657885307,0.6246837665074008,0.8362068965517241,0.4017278617710583,0.7778668805132317,0.4946808510638298,0.6825402241976488,0.37824051538795683,970,277,190,186
logistic_regression__C0.001__pcanone__gold1p5,1.5,0.001,,train_oof,weak_all,1561,1191,370,0.5640195555264522,0.7085201793721974,0.6338552658451903,0.6234380276933469,0.8309352517985612,0.4053452115812918,0.7758186397984886,0.4918918918918919,0.6784691492500057,0.37894545082813946,924,267,188,182
logistic_regression__C0.001__pcanone__gold1p5,1.5,0.001,,train_oof,gold_all,62,56,6,0.5640195555264522,0.8064516129032258,0.7440476190476191,0.6423076923076922,0.9583333333333334,0.2857142857142857,0.8214285714285714,0.6666666666666666,0.8511904761904762,0.5349326599326599,46,10,2,4
logistic_regression__C0.001__pcanone__gold1p5,1.5,0.001,,train_oof,gold_3_of_4,31,28,3,0.5640195555264522,0.8064516129032258,0.5952380952380952,0.5694444444444444,0.9230769230769231,0.2,0.8571428571428571,0.3333333333333333,0.7857142857142857,0.5032679738562091,24,4,2,1
logistic_regression__C0.001__pcanone__gold1p5,1.5,0.001,,train_oof,gold_4_of_4,31,28,3,0.5640195555264522,0.8064516129032258,0.8928571428571428,0.69,1.0,0.3333333333333333,0.7857142857142857,1.0,0.9404761904761905,0.7916666666666666,22,6,0,3
