fold,recording_count,threshold,accuracy,balanced_accuracy,macro_f1,dry_precision,wet_precision,dry_recall,wet_recall,roc_auc,average_precision_wet,tn_dry_correct,fp_dry_as_wet,fn_wet_as_dry,tp_wet_correct
0,325,0.47942266908192815,0.7384615384615385,0.6281969985203973,0.6299347613497837,0.8253968253968254,0.4383561643835616,0.8353413654618473,0.42105263157894735,0.6636546184738956,0.3370399690252971,208,41,44,32
1,325,0.47942266908192815,0.6923076923076923,0.604,0.5954893955989247,0.8205128205128205,0.3626373626373626,0.768,0.44,0.62,0.3184964010421837,192,58,42,33
2,324,0.47942266908192815,0.7407407407407407,0.6589558232931727,0.6514344262295082,0.8451882845188284,0.4470588235294118,0.8112449799196787,0.5066666666666667,0.7010441767068274,0.41907403701638574,202,47,37,38
3,325,0.47942266908192815,0.7753846153846153,0.6533333333333333,0.6624265448698794,0.8365019011406845,0.5161290322580645,0.88,0.4266666666666667,0.7019200000000001,0.389605188913089,220,30,43,32
4,324,0.47942266908192815,0.7222222222222222,0.6608835341365462,0.6438342778972054,0.8502202643171806,0.422680412371134,0.7751004016064257,0.5466666666666666,0.6984203480589023,0.4787208199208214,193,56,34,41
