fold,recording_count,threshold,accuracy,balanced_accuracy,macro_f1,dry_precision,wet_precision,dry_recall,wet_recall,roc_auc,average_precision_wet,tn_dry_correct,fp_dry_as_wet,fn_wet_as_dry,tp_wet_correct
0,325,0.0,0.6553846153846153,0.6014056224899598,0.5809155383623469,0.8215962441314554,0.3392857142857143,0.7028112449799196,0.5,0.6571549355316001,0.3675424723785573,175,74,38,38
1,325,0.0,0.6461538461538462,0.5973333333333333,0.5736805484264678,0.8229665071770335,0.3275862068965517,0.688,0.5066666666666667,0.6307733333333333,0.34781877978813747,172,78,37,38
2,324,0.0,0.6790123456790124,0.6327710843373493,0.6078759949727691,0.8403755868544601,0.36936936936936937,0.7188755020080321,0.5466666666666666,0.6681124497991969,0.3800187246908748,179,70,34,41
3,325,0.0,0.6923076923076923,0.632,0.6131689202056751,0.8378378378378378,0.3786407766990291,0.744,0.52,0.6859733333333333,0.3664130676626206,186,64,36,39
4,324,0.0,0.6851851851851852,0.655421686746988,0.622532894736842,0.855072463768116,0.38461538461538464,0.7108433734939759,0.6,0.7151807228915663,0.4494465863914968,177,72,30,45
