threshold,global_macro_f1,global_balanced_accuracy,global_precision_cough,global_recall_cough,global_specificity_no_cough,global_roc_auc,original_cough_recall,new_fsd50k_cough_recall,fsd50k_balanced_accuracy,fsd50k_macro_f1,fsd50k_precision_cough,fsd50k_recall_cough,fsd50k_specificity_no_cough,fsd50k_roc_auc,fsd50k_false_positives,fsd50k_false_negatives,phase,candidate,C,penalty,class_weight,new_fsd50k_cough_weight,passes_macro_f1_floor,passes_specificity_floor,passes_original_recall_floor,constraints_passed,eligible,threshold_distance_from_0p5
0.44,0.9451118375254433,0.9551011901847832,0.8904656319290466,0.9543726235741445,0.955829756795422,0.986549395660286,0.9813414019162885,0.512396694214876,0.7372486990294738,0.6454563590302622,0.22794117647058823,0.512396694214876,0.9621007038440714,0.8582974997800021,210,59,B,lr__C0p1__l2__weight_none__fsdposw3,0.1,l2,none,3.0,False,False,True,1,False,0.06
0.45,0.9463323754458086,0.9558164977670436,0.8936359590565198,0.9543726235741445,0.9572603719599427,0.986549395660286,0.9813414019162885,0.512396694214876,0.7379705903848248,0.649109168553359,0.23484848484848486,0.512396694214876,0.9635444865547735,0.8582974997800021,202,59,B,lr__C0p1__l2__weight_none__fsdposw3,0.1,l2,none,3.0,True,False,True,2,False,0.04999999999999999
0.46,0.9461346389057548,0.9552823969059547,0.8942908117752008,0.9529467680608364,0.9576180257510729,0.986549395660286,0.9803328290468987,0.5041322314049587,0.7340188318187039,0.6478050376999716,0.23371647509578544,0.5041322314049587,0.9639054322324491,0.8582974997800021,200,60,B,lr__C0p1__l2__weight_none__fsdposw3,0.1,l2,none,3.0,True,False,True,2,False,0.03999999999999998
0.47,0.9473435472415506,0.9558494753504463,0.8978494623655914,0.9524714828897338,0.9592274678111588,0.986549395660286,0.9798285426122038,0.5041322314049587,0.7348309595934737,0.6520787333682112,0.24206349206349206,0.5041322314049587,0.9655296877819888,0.8582974997800021,191,60,B,lr__C0p1__l2__weight_none__fsdposw3,0.1,l2,none,3.0,True,False,True,2,False,0.030000000000000027
0.48,0.9480952524430786,0.9561483134515902,0.9002247191011236,0.9519961977186312,0.9603004291845494,0.986549395660286,0.9793242561775088,0.5041322314049587,0.7352821416905682,0.6545341444830706,0.24696356275303644,0.5041322314049587,0.9664320519761775,0.8582974997800021,186,60,B,lr__C0p1__l2__weight_none__fsdposw3,0.1,l2,none,3.0,True,False,True,2,False,0.020000000000000018
0.49,0.9494346281264483,0.9565083470683269,0.9049773755656109,0.9505703422053232,0.9624463519313304,0.986549395660286,0.9778113968734241,0.5041322314049587,0.7363649787235946,0.6606809185454724,0.25957446808510637,0.5041322314049587,0.9685977260422306,0.8582974997800021,174,60,B,lr__C0p1__l2__weight_none__fsdposw3,0.1,l2,none,3.0,True,False,True,2,False,0.010000000000000009
0.5,0.9493628531732621,0.9557672013794829,0.9068181818181819,0.9481939163498099,0.9633404864091559,0.986549395660286,0.9757942511346445,0.49586776859504134,0.7325936929963115,0.6604143347969103,0.2608695652173913,0.49586776859504134,0.9693196173975817,0.8582974997800021,170,61,B,lr__C0p1__l2__weight_none__fsdposw3,0.1,l2,none,3.0,True,False,True,2,False,0.0
0.51,0.9492906613502116,0.9550260556906389,0.908675799086758,0.9458174904942965,0.9642346208869814,0.986549395660286,0.9747856782652546,0.47107438016528924,0.7206481808785299,0.6557536566606035,0.25675675675675674,0.47107438016528924,0.9702219815917704,0.8582974997800021,165,64,B,lr__C0p1__l2__weight_none__fsdposw3,0.1,l2,none,3.0,True,False,True,2,False,0.010000000000000009
0.52,0.9501741112924931,0.955117848964028,0.9123048668503214,0.9443916349809885,0.9658440629470673,0.986549395660286,0.9732728189611699,0.47107438016528924,0.7214603086532998,0.6606495834536569,0.2676056338028169,0.47107438016528924,0.9718462371413102,0.8582974997800021,156,64,B,lr__C0p1__l2__weight_none__fsdposw3,0.1,l2,none,3.0,True,True,True,3,True,0.020000000000000018
0.53,0.9507362035790405,0.954882586204083,0.9155124653739612,0.9424904942965779,0.967274678111588,0.986549395660286,0.9722642460917801,0.45454545454545453,0.7138275007793146,0.6594571534475162,0.2696078431372549,0.45454545454545453,0.9731095470131745,0.8582974997800021,149,66,B,lr__C0p1__l2__weight_none__fsdposw3,0.1,l2,none,3.0,True,True,True,3,True,0.030000000000000027
0.54,0.950693482491978,0.9544378987907767,0.9166666666666666,0.94106463878327,0.9678111587982833,0.986549395660286,0.9712556732223904,0.4462809917355372,0.7099659786326125,0.6585451206595313,0.27,0.4462809917355372,0.9736509655296878,0.8582974997800021,146,67,B,lr__C0p1__l2__weight_none__fsdposw3,0.1,l2,none,3.0,True,True,True,3,True,0.040000000000000036
0.55,0.9503115277417682,0.9535179262063675,0.9177509293680297,0.9386882129277566,0.9683476394849786,0.986549395660286,0.9697428139183056,0.4297520661157025,0.7018819886615328,0.6543621939465537,0.2653061224489796,0.4297520661157025,0.9740119112073633,0.8582974997800021,144,69,B,lr__C0p1__l2__weight_none__fsdposw3,0.1,l2,none,3.0,True,True,True,3,True,0.050000000000000044
0.56,0.9505932190862344,0.9534002948263951,0.9193849021435229,0.9377376425855514,0.969062947067239,0.986549395660286,0.9692385274836107,0.4214876033057851,0.6981107029342497,0.6539264857917237,0.2670157068062827,0.4214876033057851,0.9747338025627144,0.8582974997800021,140,70,B,lr__C0p1__l2__weight_none__fsdposw3,0.1,l2,none,3.0,True,True,True,3,True,0.06000000000000005
0.57,0.9505211012154517,0.9526591491375511,0.9213483146067416,0.935361216730038,0.9699570815450643,0.986549395660286,0.967725668179526,0.4049586776859504,0.6902071858020078,0.6506916192991385,0.2648648648648649,0.4049586776859504,0.9754556939180653,0.8582974997800021,136,72,B,lr__C0p1__l2__weight_none__fsdposw3,0.1,l2,none,3.0,True,True,True,3,True,0.06999999999999995
0.58,0.9504631041188148,0.9520662325864762,0.9229323308270677,0.9334600760456274,0.9706723891273248,0.986549395660286,0.9657085224407463,0.4049586776859504,0.6903876586408456,0.6518375680580762,0.2677595628415301,0.4049586776859504,0.9758166395957408,0.8582974997800021,134,72,B,lr__C0p1__l2__weight_none__fsdposw3,0.1,l2,none,3.0,True,True,True,3,True,0.07999999999999996
0.59,0.9508870317730818,0.9518897855165174,0.9254365266635205,0.9320342205323194,0.9717453505007153,0.986549395660286,0.9646999495713565,0.39669421487603307,0.6867968457524003,0.6525021686897083,0.2727272727272727,0.39669421487603307,0.9768994766287674,0.8582974997800021,128,73,B,lr__C0p1__l2__weight_none__fsdposw3,0.1,l2,none,3.0,True,True,True,3,True,0.08999999999999997
0.6,0.9499604268999168,0.9499604268999168,0.9272813688212928,0.9272813688212928,0.9726394849785408,0.986549395660286,0.9611699445284921,0.371900826446281,0.6748513336346186,0.6466925777214054,0.26785714285714285,0.371900826446281,0.9778018408229562,0.8582974997800021,123,76,B,lr__C0p1__l2__weight_none__fsdposw3,0.1,l2,none,3.0,True,True,True,3,True,0.09999999999999998
0.61,0.9501987465903491,0.949398108106638,0.9302103250478011,0.9249049429657795,0.9738912732474965,0.986549395660286,0.9591527987897126,0.36363636363636365,0.6713507571655921,0.6478450624749644,0.275,0.36363636363636365,0.9790651506948205,0.8582974997800021,116,77,B,lr__C0p1__l2__weight_none__fsdposw3,0.1,l2,none,3.0,True,True,True,3,True,0.10999999999999999
0.62,0.949811211509602,0.9484781355222289,0.9313819577735125,0.9225285171102662,0.9744277539341917,0.986549395660286,0.956631366616238,0.36363636363636365,0.6716214664238487,0.6496729829607254,0.2802547770700637,0.36363636363636365,0.9796065692113337,0.8582974997800021,113,77,B,lr__C0p1__l2__weight_none__fsdposw3,0.1,l2,none,3.0,True,True,True,3,True,0.12
0.63,0.9494226111121542,0.9475581629378199,0.9325626204238922,0.9201520912547528,0.974964234620887,0.986549395660286,0.9546142208774584,0.35537190082644626,0.6676697078577277,0.6478108261545676,0.2792207792207792,0.35537190082644626,0.9799675148890092,0.8582974997800021,111,78,B,lr__C0p1__l2__weight_none__fsdposw3,0.1,l2,none,3.0,True,True,True,3,True,0.13
0.64,0.9488608275519295,0.9464005477678596,0.9337203676826318,0.9173003802281369,0.9755007153075823,0.986549395660286,0.9515885022692889,0.35537190082644626,0.6678501806965655,0.6490483847284136,0.28289473684210525,0.35537190082644626,0.9803284605666848,0.8582974997800021,109,78,B,lr__C0p1__l2__weight_none__fsdposw3,0.1,l2,none,3.0,True,True,False,2,False,0.14
0.65,0.9499590532383191,0.9470264419023373,0.9368932038834952,0.9173003802281369,0.9767525035765379,0.986549395660286,0.9515885022692889,0.35537190082644626,0.6684818356324976,0.6535152313774126,0.296551724137931,0.35537190082644626,0.981591770438549,0.8582974997800021,102,78,B,lr__C0p1__l2__weight_none__fsdposw3,0.1,l2,none,3.0,True,True,False,2,False,0.15000000000000002
0.66,0.9494116711250742,0.9460170558701457,0.9376522162688748,0.9149239543726235,0.977110157367668,0.986549395660286,0.9495713565305093,0.34710743801652894,0.6645300770663767,0.651604324858725,0.29577464788732394,0.34710743801652894,0.9819527161162245,0.8582974997800021,100,79,B,lr__C0p1__l2__weight_none__fsdposw3,0.1,l2,none,3.0,True,True,False,2,False,0.16000000000000003
0.67,0.9493809684197302,0.9457205975946084,0.9385065885797951,0.9139733840304183,0.9774678111587983,0.986549395660286,0.9485627836611196,0.34710743801652894,0.6647105499052145,0.652919901795464,0.3,0.34710743801652894,0.9823136617939,0.8582974997800021,98,79,B,lr__C0p1__l2__weight_none__fsdposw3,0.1,l2,none,3.0,True,True,False,2,False,0.17000000000000004
0.68,0.949791641182467,0.9453959213868808,0.9416094210009813,0.9120722433460076,0.9787195994277539,0.986549395660286,0.9465456379223399,0.34710743801652894,0.6653422048411466,0.6576759205912269,0.3157894736842105,0.34710743801652894,0.9835769716657643,0.8582974997800021,91,79,B,lr__C0p1__l2__weight_none__fsdposw3,0.1,l2,none,3.0,True,True,False,2,False,0.18000000000000005
0.69,0.9495725835618714,0.9447135913880231,0.9428852781880847,0.910171102661597,0.9792560801144492,0.986549395660286,0.9450327786182552,0.33884297520661155,0.6614806826944446,0.6564146649810366,0.3178294573643411,0.33884297520661155,0.9841183901822775,0.8582974997800021,88,80,B,lr__C0p1__l2__weight_none__fsdposw3,0.1,l2,none,3.0,True,True,False,2,False,0.18999999999999995
0.7,0.9485016634795636,0.9429912775991776,0.9435922810489856,0.9063688212927756,0.9796137339055794,0.986549395660286,0.9415027735753908,0.3305785123966942,0.6575289241283236,0.6544051777418213,0.31746031746031744,0.3305785123966942,0.9844793358599531,0.8582974997800021,86,81,B,lr__C0p1__l2__weight_none__fsdposw3,0.1,l2,none,3.0,True,True,False,2,False,0.19999999999999996
0.71,0.9477427794687481,0.9414477907058971,0.9452463912394226,0.9025665399239544,0.9803290414878397,0.986549395660286,0.9379727685325264,0.32231404958677684,0.6537576384010405,0.6537576384010405,0.32231404958677684,0.32231404958677684,0.9852012272153041,0.8582974997800021,82,82,B,lr__C0p1__l2__weight_none__fsdposw3,0.1,l2,none,3.0,True,True,False,2,False,0.20999999999999996
0.72,0.9471387470516576,0.9399937172603992,0.9473947895791583,0.8987642585551331,0.9812231759656652,0.986549395660286,0.9339384770549672,0.32231404958677684,0.6542088204981349,0.6573864019098659,0.33620689655172414,0.32231404958677684,0.9861035914094929,0.8582974997800021,77,82,B,lr__C0p1__l2__weight_none__fsdposw3,0.1,l2,none,3.0,True,True,False,2,False,0.21999999999999997
0.73,0.9464071488507686,0.9387466886426563,0.9481891348088531,0.8959125475285171,0.9815808297567954,0.986549395660286,0.9309127584467978,0.32231404958677684,0.6543892933369726,0.6588783594246167,0.34210526315789475,0.32231404958677684,0.9864645370871684,0.8582974997800021,75,82,B,lr__C0p1__l2__weight_none__fsdposw3,0.1,l2,none,3.0,True,True,False,2,False,0.22999999999999998
0.74,0.9451306943327602,0.9366385031304907,0.9493670886075949,0.8911596958174905,0.9821173104434907,0.986549395660286,0.9268784669692385,0.30578512396694213,0.646305303365893,0.653096625421515,0.33636363636363636,0.30578512396694213,0.9868254827648439,0.8582974997800021,73,84,B,lr__C0p1__l2__weight_none__fsdposw3,0.1,l2,none,3.0,False,True,False,1,False,0.24
0.75,0.9447103481025785,0.9355703014083128,0.9511450381679389,0.8883079847908745,0.9828326180257511,0.986549395660286,0.9238527483610691,0.30578512396694213,0.6465760126241497,0.6553412641192021,0.34579439252336447,0.30578512396694213,0.9873669012813572,0.8582974997800021,70,84,B,lr__C0p1__l2__weight_none__fsdposw3,0.1,l2,none,3.0,False,True,False,1,False,0.25
0.76,0.9444820637575653,0.9348879714094551,0.9525025536261491,0.8864068441064639,0.9833690987124464,0.986549395660286,0.9223398890569844,0.2975206611570248,0.6426242540580287,0.6531074871610055,0.34615384615384615,0.2975206611570248,0.9877278469590327,0.8582974997800021,68,85,B,lr__C0p1__l2__weight_none__fsdposw3,0.1,l2,none,3.0,False,True,False,1,False,0.26
0.77,0.9436346555005046,0.9327515679650995,0.956140350877193,0.8807034220532319,0.9847997138769671,0.986549395660286,0.9172970247100353,0.2809917355371901,0.6348109733452058,0.6492101963233363,0.35051546391752575,0.2809917355371901,0.9886302111532215,0.8582974997800021,63,87,B,lr__C0p1__l2__weight_none__fsdposw3,0.1,l2,none,3.0,False,True,False,1,False,0.27
0.78,0.94226669146247,0.9300504659018587,0.9593114241001565,0.8740494296577946,0.9860515021459227,0.986549395660286,0.9117498739283914,0.256198347107438,0.6228654612274241,0.6409607787689486,0.34831460674157305,0.256198347107438,0.9895325753474102,0.8582974997800021,58,90,B,lr__C0p1__l2__weight_none__fsdposw3,0.1,l2,none,3.0,False,True,False,1,False,0.28
0.79,0.941264215236818,0.9279728781474894,0.9621052631578947,0.8688212927756654,0.9871244635193133,0.986549395660286,0.9067070095814422,0.24793388429752067,0.6192746483389787,0.6413539732888961,0.36585365853658536,0.24793388429752067,0.9906154123804367,0.8582974997800021,52,91,B,lr__C0p1__l2__weight_none__fsdposw3,0.1,l2,none,3.0,False,True,False,1,False,0.29000000000000004
0.8,0.9399756662500458,0.9260129217730925,0.9629433562731604,0.8645437262357415,0.9874821173104434,0.986549395660286,0.902672718103883,0.2396694214876033,0.6152326533534389,0.6378504850556174,0.3625,0.2396694214876033,0.9907958852192745,0.8582974997800021,51,92,B,lr__C0p1__l2__weight_none__fsdposw3,0.1,l2,none,3.0,False,True,False,1,False,0.30000000000000004
0.81,0.9388815272138583,0.9244388371220157,0.9633173843700159,0.8612167300380228,0.9876609442060086,0.986549395660286,0.8996469994957136,0.23140495867768596,0.6111004219484802,0.6335275080906149,0.35443037974683544,0.23140495867768596,0.9907958852192745,0.8582974997800021,51,93,B,lr__C0p1__l2__weight_none__fsdposw3,0.1,l2,none,3.0,False,True,False,1,False,0.31000000000000005
0.82,0.9365039362519201,0.9210530252343108,0.9640557939914163,0.8540874524714829,0.9880185979971388,0.986549395660286,0.8925869894099848,0.2231404958677686,0.6071486633823593,0.6306300264733107,0.35526315789473684,0.2231404958677686,0.9911568308969501,0.8582974997800021,49,94,B,lr__C0p1__l2__weight_none__fsdposw3,0.1,l2,none,3.0,False,True,False,1,False,0.31999999999999995
0.83,0.9334091153069415,0.9168648721421695,0.9642276422764228,0.845532319391635,0.9881974248927039,0.986549395660286,0.8845184064548663,0.2066115702479339,0.5989744369918608,0.6223969766860256,0.3424657534246575,0.2066115702479339,0.9913373037357878,0.8582974997800021,48,96,B,lr__C0p1__l2__weight_none__fsdposw3,0.1,l2,none,3.0,False,True,False,1,False,0.32999999999999996
0.84,0.9302469841731904,0.9123802607744904,0.9654226125137212,0.8360266159695817,0.9887339055793991,0.986549395660286,0.8749369641956631,0.19834710743801653,0.5951129148451588,0.6199389258128256,0.34782608695652173,0.19834710743801653,0.991878722252301,0.8582974997800021,45,97,B,lr__C0p1__l2__weight_none__fsdposw3,0.1,l2,none,3.0,False,True,False,1,False,0.33999999999999997
0.85,0.929556755927567,0.9107779581912238,0.9684560044272275,0.8317490494296578,0.9898068669527897,0.986549395660286,0.8709026727181038,0.19008264462809918,0.5915221019567134,0.6195345994684136,0.3709677419354839,0.19008264462809918,0.9929615592853276,0.8582974997800021,39,98,B,lr__C0p1__l2__weight_none__fsdposw3,0.1,l2,none,3.0,False,True,False,1,False,0.35
0.86,0.9256430375917006,0.9054910056191082,0.9691358024691358,0.8208174904942965,0.9901645207439199,0.986549395660286,0.8598083711548159,0.18181818181818182,0.5875703433905924,0.6161202839594799,0.3728813559322034,0.18181818181818182,0.9933225049630031,0.8582974997800021,37,99,B,lr__C0p1__l2__weight_none__fsdposw3,0.1,l2,none,3.0,False,True,False,1,False,0.36
0.87,0.9231559999035164,0.9019569645936345,0.970504821327283,0.813212927756654,0.9907010014306151,0.986549395660286,0.8517397881996974,0.18181818181818182,0.5877508162294302,0.6175843805506888,0.38596491228070173,0.18181818181818182,0.9936834506406785,0.8582974997800021,35,99,B,lr__C0p1__l2__weight_none__fsdposw3,0.1,l2,none,3.0,False,True,False,1,False,0.37
0.88,0.9195757597220057,0.8964935649515604,0.9745517640254482,0.8008555133079848,0.9921316165951359,0.986549395660286,0.8391326273323247,0.17355371900826447,0.5841600033409848,0.6170238201978541,0.42,0.17355371900826447,0.9947662876737051,0.8582974997800021,29,100,B,lr__C0p1__l2__weight_none__fsdposw3,0.1,l2,none,3.0,False,True,False,1,False,0.38
0.89,0.9148398176212715,0.8897525389339469,0.9781194559432289,0.7861216730038023,0.9933834048640916,0.986549395660286,0.8240040342914775,0.1652892561983471,0.5803887176137017,0.6148357545615335,0.4444444444444444,0.1652892561983471,0.9954881790290562,0.8582974997800021,25,101,B,lr__C0p1__l2__weight_none__fsdposw3,0.1,l2,none,3.0,False,True,False,1,False,0.39
0.9,0.9102585677075712,0.8833973846396537,0.981280193236715,0.7723384030418251,0.9944563662374821,0.986549395660286,0.8098840141200202,0.15702479338842976,0.5766174318864185,0.6125031506590928,0.475,0.15702479338842976,0.9962100703844071,0.8582974997800021,21,102,B,lr__C0p1__l2__weight_none__fsdposw3,0.1,l2,none,3.0,False,True,False,1,False,0.4
0.91,0.9046764714955933,0.8760022465553725,0.9839307787391842,0.7566539923954373,0.9953505007153076,0.986549395660286,0.794251134644478,0.14049586776859505,0.5686236783347577,0.6035123245904048,0.4857142857142857,0.14049586776859505,0.9967514889009204,0.8582974997800021,18,104,B,lr__C0p1__l2__weight_none__fsdposw3,0.1,l2,none,3.0,False,True,False,1,False,0.41000000000000003
0.92,0.8961981082065198,0.8656353862388964,0.9841068022886205,0.7357414448669202,0.9955293276108726,0.986549395660286,0.773071104387292,0.12396694214876033,0.5604494519442592,0.5925338893949845,0.46875,0.12396694214876033,0.9969319617397582,0.8582974997800021,17,106,B,lr__C0p1__l2__weight_none__fsdposw3,0.1,l2,none,3.0,False,True,False,1,False,0.42000000000000004
0.93,0.8874806137761871,0.8549720676468828,0.9855643044619422,0.7138783269961977,0.996065808297568,0.986549395660286,0.7508825012607161,0.10743801652892562,0.5522752255537607,0.5811180717140982,0.4482758620689655,0.10743801652892562,0.9971124345785959,0.8582974997800021,16,108,B,lr__C0p1__l2__weight_none__fsdposw3,0.1,l2,none,3.0,False,True,False,1,False,0.43000000000000005
0.94,0.8736745136451814,0.8387535561394062,0.9862353750860289,0.6810836501901141,0.9964234620886981,0.986549395660286,0.7181038830055472,0.0743801652892562,0.5359267727727638,0.5568649373881932,0.391304347826087,0.0743801652892562,0.9974733802562714,0.8582974997800021,14,112,B,lr__C0p1__l2__weight_none__fsdposw3,0.1,l2,none,3.0,False,True,False,1,False,0.43999999999999995
0.95,0.8573607306262255,0.8203068479141848,0.9861717612809315,0.6440114068441065,0.9966022889842633,0.986549395660286,0.6787695410993444,0.0743801652892562,0.5359267727727638,0.5568649373881932,0.391304347826087,0.0743801652892562,0.9974733802562714,0.8582974997800021,14,112,B,lr__C0p1__l2__weight_none__fsdposw3,0.1,l2,none,3.0,False,True,False,1,False,0.44999999999999996
0.05,0.7907985334176973,0.8625905693630771,0.5854207711792851,0.9885931558935361,0.7365879828326181,0.985786491565898,1.0,0.8016528925619835,0.7721493121896725,0.4841057388751483,0.06369008535784636,0.8016528925619835,0.7426457318173615,0.859483251076498,1426,24,B,lr__C0p1__l2__weight_none__fsdposw4,0.1,l2,none,4.0,False,False,True,1,False,0.45
0.06,0.8084673636713828,0.8748425915348923,0.609985315712188,0.9871673003802282,0.7625178826895566,0.985786491565898,1.0,0.7768595041322314,0.7725661895322771,0.49599091506296816,0.06821480406386067,0.7768595041322314,0.7682728749323227,0.859483251076498,1284,27,B,lr__C0p1__l2__weight_none__fsdposw4,0.1,l2,none,4.0,False,False,True,1,False,0.44
0.07,0.8215513964053407,0.8836969026909708,0.6294385432473445,0.9857414448669202,0.7816523605150214,0.985786491565898,0.9989914271306102,0.768595041322314,0.7780892550051383,0.5062019774038901,0.07322834645669292,0.768595041322314,0.7875834686879625,0.859483251076498,1177,28,B,lr__C0p1__l2__weight_none__fsdposw4,0.1,l2,none,4.0,False,False,True,1,False,0.43
0.08,0.8311239586703671,0.8902546821368931,0.644188937228092,0.9852661596958175,0.7952432045779685,0.985786491565898,0.9984871406959153,0.768595041322314,0.784947222880973,0.514323192776691,0.07788944723618091,0.768595041322314,0.8012994044396319,0.859483251076498,1101,28,B,lr__C0p1__l2__weight_none__fsdposw4,0.1,l2,none,4.0,False,False,True,1,False,0.42
0.09,0.8413523343025817,0.8968148414084216,0.6610223642172524,0.9833650190114068,0.8102646638054364,0.985786491565898,0.9984871406959153,0.7355371900826446,0.7759079200729051,0.5204747776395463,0.08039747064137308,0.7355371900826446,0.8162786500631655,0.859483251076498,1018,32,B,lr__C0p1__l2__weight_none__fsdposw4,0.1,l2,none,4.0,False,False,True,1,False,0.41000000000000003
0.1,0.8495828157873442,0.9024478886187219,0.6746005868927291,0.9833650190114068,0.8215307582260372,0.985786491565898,0.9984871406959153,0.7355371900826446,0.7815928144962944,0.5278172338783302,0.08524904214559387,0.7355371900826446,0.8276484389099441,0.859483251076498,955,32,B,lr__C0p1__l2__weight_none__fsdposw4,0.1,l2,none,4.0,False,False,True,1,False,0.4
0.11,0.8569351433742949,0.9073068125567758,0.6872715187770023,0.9828897338403042,0.8317238912732475,0.985786491565898,0.9979828542612204,0.7355371900826446,0.7867362904031703,0.5348080734121319,0.09017223910840932,0.7355371900826446,0.837935390723696,0.859483251076498,898,32,B,lr__C0p1__l2__weight_none__fsdposw4,0.1,l2,none,4.0,False,False,True,1,False,0.39
0.12,0.8634696772189672,0.911184568394828,0.6994239240935276,0.9809885931558935,0.8413805436337625,0.985786491565898,0.9974785678265254,0.7107438016528925,0.7792123628369136,0.539044781554893,0.09247311827956989,0.7107438016528925,0.8476809240209349,0.859483251076498,844,35,B,lr__C0p1__l2__weight_none__fsdposw4,0.1,l2,none,4.0,False,False,True,1,False,0.38
0.13,0.8701444837207792,0.9155070116461865,0.7116246981717834,0.9805133079847909,0.8505007153075823,0.985786491565898,0.9974785678265254,0.7024793388429752,0.7795919524028989,0.5448024021697017,0.09670079635949944,0.7024793388429752,0.8567045659628226,0.859483251076498,794,36,B,lr__C0p1__l2__weight_none__fsdposw4,0.1,l2,none,4.0,False,False,True,1,False,0.37
0.14,0.8739784196756402,0.917655314218574,0.7192737430167597,0.9790874524714829,0.8562231759656652,0.985786491565898,0.9964699949571356,0.6942148760330579,0.7783472864193444,0.5482936518911867,0.09929078014184398,0.6942148760330579,0.8624796968056307,0.859483251076498,762,37,B,lr__C0p1__l2__weight_none__fsdposw4,0.1,l2,none,4.0,False,False,True,1,False,0.36
0.15,0.8785415235976196,0.9203989131676431,0.7282377919320594,0.9781368821292775,0.8626609442060086,0.985786491565898,0.9959657085224407,0.6859504132231405,0.7774635661134652,0.5524953395362503,0.10259579728059333,0.6859504132231405,0.8689767190037899,0.859483251076498,726,38,B,lr__C0p1__l2__weight_none__fsdposw4,0.1,l2,none,4.0,False,False,True,1,False,0.35
0.16,0.883246713622443,0.9230836964267258,0.7378815080789947,0.9767110266159695,0.8694563662374821,0.985786491565898,0.9954614220877458,0.6694214876033058,0.7726280872414653,0.5561252861754894,0.10533159947984395,0.6694214876033058,0.8758346868796246,0.859483251076498,688,40,B,lr__C0p1__l2__weight_none__fsdposw4,0.1,l2,none,4.0,False,False,True,1,False,0.33999999999999997
0.17,0.8866323132010772,0.925022574345752,0.7449201741654572,0.9757604562737643,0.8742846924177397,0.985786491565898,0.9949571356530509,0.6611570247933884,0.7709322391608162,0.5592574341523693,0.10796221322537113,0.6611570247933884,0.880707453528244,0.859483251076498,661,41,B,lr__C0p1__l2__weight_none__fsdposw4,0.1,l2,none,4.0,False,False,True,1,False,0.32999999999999996
0.18,0.890036005549254,0.926961452264778,0.7521085441877521,0.9748098859315589,0.8791130185979972,0.985786491565898,0.994452849218356,0.6528925619834711,0.7692363910801672,0.5625030576111084,0.11079943899018233,0.6528925619834711,0.8855802201768633,0.859483251076498,634,42,B,lr__C0p1__l2__weight_none__fsdposw4,0.1,l2,none,4.0,False,False,True,1,False,0.32
0.19,0.8933191073267375,0.9288109167360216,0.7591700629862912,0.9738593155893536,0.8837625178826896,0.985786491565898,0.9939485627836612,0.6446280991735537,0.7674503065800993,0.5657043844397087,0.11370262390670553,0.6446280991735537,0.890272513986645,0.859483251076498,608,43,B,lr__C0p1__l2__weight_none__fsdposw4,0.1,l2,none,4.0,False,False,True,1,False,0.31
0.2,0.8966437053983056,0.9308086103450339,0.7661803217358772,0.973384030418251,0.8882331902718169,0.985786491565898,0.9934442763489663,0.6446280991735537,0.7697062170655713,0.5700534847578387,0.11800302571860817,0.6446280991735537,0.8947843349575889,0.859483251076498,583,43,B,lr__C0p1__l2__weight_none__fsdposw4,0.1,l2,none,4.0,False,False,True,1,False,0.3
0.21,0.9001027984804694,0.9327474882640601,0.7738275340393344,0.9724334600760456,0.8930615164520744,0.985786491565898,0.9924357034795764,0.6446280991735537,0.772142600389881,0.5749736672099273,0.12302839116719243,0.6446280991735537,0.8996571016062083,0.859483251076498,556,43,B,lr__C0p1__l2__weight_none__fsdposw4,0.1,l2,none,4.0,False,False,True,1,False,0.29000000000000004
0.22,0.9023335922996967,0.934029874290812,0.7787509520182787,0.971958174904943,0.896101573676681,0.985786491565898,0.9919314170448815,0.6446280991735537,0.7736766195200019,0.5782019203150656,0.12641815235008103,0.6446280991735537,0.9027251398664501,0.859483251076498,539,43,B,lr__C0p1__l2__weight_none__fsdposw4,0.1,l2,none,4.0,False,False,True,1,False,0.28
0.23,0.905235941484175,0.935462869280939,0.7856868026163909,0.970532319391635,0.9003934191702432,0.985786491565898,0.9914271306101866,0.628099173553719,0.7674875943567188,0.5801570335793005,0.12837837837837837,0.628099173553719,0.9068760151597185,0.859483251076498,516,45,B,lr__C0p1__l2__weight_none__fsdposw4,0.1,l2,none,4.0,False,False,True,1,False,0.27
0.24,0.9079136139718595,0.9370134956510388,0.7916989914662529,0.9700570342205324,0.903969957081545,0.985786491565898,0.9909228441754917,0.628099173553719,0.7692020863256774,0.5840162012248516,0.13263525305410123,0.628099173553719,0.9103049990976358,0.859483251076498,497,45,B,lr__C0p1__l2__weight_none__fsdposw4,0.1,l2,none,4.0,False,False,True,1,False,0.26
0.25,0.9104602139084897,0.9384747085733558,0.7974980453479281,0.9695817490494296,0.9073676680972819,0.985786491565898,0.9904185577407968,0.628099173553719,0.7709165782946361,0.5880362962267367,0.1371841155234657,0.628099173553719,0.9137339830355532,0.859483251076498,478,45,B,lr__C0p1__l2__weight_none__fsdposw4,0.1,l2,none,4.0,False,False,True,1,False,0.25
