fold,recording_count,threshold,accuracy,balanced_accuracy,macro_f1,dry_precision,wet_precision,dry_recall,wet_recall,roc_auc,average_precision_wet,tn_dry_correct,fp_dry_as_wet,fn_wet_as_dry,tp_wet_correct
0,325,0.5311835706233978,0.6861538461538461,0.6169150285351934,0.6026323360184119,0.8266666666666667,0.37,0.7469879518072289,0.4868421052631579,0.6507873599661805,0.3347228720508172,186,63,39,37
1,325,0.5311835706233978,0.683076923076923,0.6026666666666667,0.5913147517366835,0.8209606986899564,0.3541666666666667,0.752,0.4533333333333333,0.58728,0.3344204023964656,188,62,41,34
2,324,0.5311835706233978,0.7098765432098766,0.5596787148594378,0.5626148897058824,0.7946768060836502,0.3442622950819672,0.8393574297188755,0.28,0.5712985274431056,0.3039622583596175,209,40,54,21
3,325,0.5311835706233978,0.6092307692307692,0.6013333333333333,0.5586741512964448,0.8324324324324325,0.3142857142857143,0.616,0.5866666666666667,0.6622933333333334,0.330608195214128,154,96,31,44
4,324,0.5311835706233978,0.7160493827160493,0.5916465863453815,0.593298040713857,0.8102766798418972,0.38028169014084506,0.8232931726907631,0.36,0.6492637215528781,0.388318031755219,205,44,48,27
