fold,recording_count,threshold,accuracy,balanced_accuracy,macro_f1,dry_precision,wet_precision,dry_recall,wet_recall,roc_auc,average_precision_wet,tn_dry_correct,fp_dry_as_wet,fn_wet_as_dry,tp_wet_correct
0,325,0.0,0.6215384615384615,0.6341682519551892,0.5801871435922749,0.8539325842696629,0.3401360544217687,0.6104417670682731,0.6578947368421053,0.656150919467343,0.3782355709647955,152,97,26,50
1,325,0.0,0.6307692307692307,0.6246666666666667,0.5799948307056086,0.8457446808510638,0.3357664233576642,0.636,0.6133333333333333,0.6354133333333333,0.35463518757726276,159,91,29,46
2,324,0.0,0.6574074074074074,0.6513253012048192,0.6060337178349601,0.859375,0.36363636363636365,0.6626506024096386,0.64,0.7014725568942437,0.38573503734193876,165,84,27,48
3,325,0.0,0.683076923076923,0.6679999999999999,0.6270153427893347,0.8656716417910447,0.3870967741935484,0.696,0.64,0.712,0.3871743333214961,174,76,27,48
4,324,0.0,0.6604938271604939,0.6626506024096386,0.6125244618395302,0.8677248677248677,0.37037037037037035,0.6586345381526104,0.6666666666666666,0.7140562248995983,0.4455005853573102,164,85,25,50
