candidate_key,C,pca_components,pca_whiten,gold_multiplier,wet_cost,dataset,subgroup,recording_count,dry_count,wet_count,threshold,accuracy,balanced_accuracy,macro_f1,dry_precision,wet_precision,dry_recall,wet_recall,roc_auc,average_precision_wet,tn_dry_correct,fp_dry_as_wet,fn_wet_as_dry,tp_wet_correct
logistic_regression__C0.001__pca256__no_whiten__gold1p5__wetcost1,0.001,256,False,1.5,1.0,train_oof,gold_4_of_4,31,28,3,0.5355973014702271,0.7096774193548387,0.8392857142857143,0.6042553191489362,1.0,0.25,0.6785714285714286,1.0,0.9404761904761905,0.7916666666666666,19,9,0,3
logistic_regression__C0.001__pca256__no_whiten__gold1p5__wetcost1p3,0.001,256,False,1.5,1.3,train_oof,all,1623,1247,376,0.5464569349533765,0.680837954405422,0.6399742360388336,0.6126398841118188,0.8448438978240302,0.3745583038869258,0.7161186848436247,0.5638297872340425,0.6824015936119026,0.3795717773417405,893,354,164,212
logistic_regression__C0.001__pca256__no_whiten__gold1p5__wetcost1p3,0.001,256,False,1.5,1.3,train_oof,weak_all,1561,1191,370,0.5464569349533765,0.6777706598334401,0.6379240701658837,0.6121704649461586,0.8399209486166008,0.3788706739526412,0.7136859781696053,0.5621621621621622,0.6784714185217963,0.380317516264107,850,341,162,208
logistic_regression__C0.001__pca256__no_whiten__gold1p5__wetcost1p3,0.001,256,False,1.5,1.3,train_oof,gold_all,62,56,6,0.5464569349533765,0.7580645161290323,0.7172619047619048,0.5996556177356867,0.9555555555555556,0.23529411764705882,0.7678571428571429,0.6666666666666666,0.8363095238095237,0.5014909067540646,43,13,2,4
logistic_regression__C0.001__pca256__no_whiten__gold1p5__wetcost1p3,0.001,256,False,1.5,1.3,train_oof,gold_3_of_4,31,28,3,0.5464569349533765,0.8064516129032258,0.5952380952380952,0.5694444444444444,0.9230769230769231,0.2,0.8571428571428571,0.3333333333333333,0.7619047619047619,0.4841269841269841,24,4,2,1
logistic_regression__C0.001__pca256__no_whiten__gold1p5__wetcost1p3,0.001,256,False,1.5,1.3,train_oof,gold_4_of_4,31,28,3,0.5464569349533765,0.7096774193548387,0.8392857142857143,0.6042553191489362,1.0,0.25,0.6785714285714286,1.0,0.9285714285714285,0.6805555555555556,19,9,0,3
logistic_regression__C0.0001__pca128__no_whiten__gold1__wetcost1,0.0001,128,False,1.0,1.0,train_oof,all,1623,1247,376,0.5293058592950831,0.6820702402957486,0.6361320360354212,0.6111816814307204,0.8419083255378859,0.37364620938628157,0.7217321571772254,0.550531914893617,0.6780144687675954,0.3713864704592816,900,347,169,207
logistic_regression__C0.0001__pca128__no_whiten__gold1__wetcost1,0.0001,128,False,1.0,1.0,train_oof,weak_all,1561,1191,370,0.5293058592950831,0.6777706598334401,0.6332663898155082,0.6096756987040773,0.8365949119373777,0.37662337662337664,0.7178841309823678,0.5486486486486486,0.6744684230830327,0.3703969480037283,855,336,167,203
logistic_regression__C0.0001__pca128__no_whiten__gold1__wetcost1,0.0001,128,False,1.0,1.0,train_oof,gold_all,62,56,6,0.5293058592950831,0.7903225806451613,0.7351190476190477,0.6273693943596856,0.9574468085106383,0.26666666666666666,0.8035714285714286,0.6666666666666666,0.8214285714285715,0.6555263157894736,45,11,2,4
logistic_regression__C0.0001__pca128__no_whiten__gold1__wetcost1,0.0001,128,False,1.0,1.0,train_oof,gold_3_of_4,31,28,3,0.5293058592950831,0.8064516129032258,0.5952380952380952,0.5694444444444444,0.9230769230769231,0.2,0.8571428571428571,0.3333333333333333,0.6904761904761905,0.47023809523809523,24,4,2,1
logistic_regression__C0.0001__pca128__no_whiten__gold1__wetcost1,0.0001,128,False,1.0,1.0,train_oof,gold_4_of_4,31,28,3,0.5293058592950831,0.7741935483870968,0.875,0.6593406593406593,1.0,0.3,0.75,1.0,1.0,1.0,21,7,0,3
logistic_regression__C0.0001__pca128__no_whiten__gold1__wetcost1p3,0.0001,128,False,1.0,1.3,train_oof,all,1623,1247,376,0.5316146222632362,0.6814540973505854,0.6385175484993773,0.6121663039112415,0.8436911487758946,0.37433155080213903,0.7185244587008821,0.5585106382978723,0.6779184937466942,0.37178611310255705,896,351,166,210
logistic_regression__C0.0001__pca128__no_whiten__gold1__wetcost1p3,0.0001,128,False,1.0,1.3,train_oof,weak_all,1561,1191,370,0.5316146222632362,0.6771300448430493,0.6356411827444572,0.6106569221693912,0.8384236453201971,0.3772893772893773,0.7145256087321579,0.5567567567567567,0.6743935371139401,0.37083924148633424,851,340,164,206
logistic_regression__C0.0001__pca128__no_whiten__gold1__wetcost1p3,0.0001,128,False,1.0,1.3,train_oof,gold_all,62,56,6,0.5316146222632362,0.7903225806451613,0.7351190476190477,0.6273693943596856,0.9574468085106383,0.26666666666666666,0.8035714285714286,0.6666666666666666,0.8184523809523809,0.6551341589267285,45,11,2,4
logistic_regression__C0.0001__pca128__no_whiten__gold1__wetcost1p3,0.0001,128,False,1.0,1.3,train_oof,gold_3_of_4,31,28,3,0.5316146222632362,0.8064516129032258,0.5952380952380952,0.5694444444444444,0.9230769230769231,0.2,0.8571428571428571,0.3333333333333333,0.6785714285714286,0.4685714285714285,24,4,2,1
logistic_regression__C0.0001__pca128__no_whiten__gold1__wetcost1p3,0.0001,128,False,1.0,1.3,train_oof,gold_4_of_4,31,28,3,0.5316146222632362,0.7741935483870968,0.875,0.6593406593406593,1.0,0.3,0.75,1.0,1.0,1.0,21,7,0,3
logistic_regression__C0.0001__pca128__no_whiten__gold1p5__wetcost1,0.0001,128,False,1.5,1.0,train_oof,all,1623,1247,376,0.525938289814506,0.6802218114602587,0.6395732737292907,0.612135307858393,0.8446969696969697,0.37389770723104054,0.7153167602245389,0.5638297872340425,0.6783450493951441,0.37199013638973966,892,355,164,212
logistic_regression__C0.0001__pca128__no_whiten__gold1p5__wetcost1,0.0001,128,False,1.5,1.0,train_oof,weak_all,1561,1191,370,0.525938289814506,0.6764894298526586,0.6370844396033313,0.6111208951019698,0.8396039603960396,0.37749546279491836,0.7120067170445005,0.5621621621621622,0.6747498127850773,0.37092229098237983,848,343,162,208
logistic_regression__C0.0001__pca128__no_whiten__gold1p5__wetcost1,0.0001,128,False,1.5,1.0,train_oof,gold_all,62,56,6,0.525938289814506,0.7741935483870968,0.7261904761904762,0.6131907308377897,0.9565217391304348,0.25,0.7857142857142857,0.6666666666666666,0.8214285714285715,0.6555263157894736,44,12,2,4
logistic_regression__C0.0001__pca128__no_whiten__gold1p5__wetcost1,0.0001,128,False,1.5,1.0,train_oof,gold_3_of_4,31,28,3,0.525938289814506,0.8064516129032258,0.5952380952380952,0.5694444444444444,0.9230769230769231,0.2,0.8571428571428571,0.3333333333333333,0.6904761904761905,0.47023809523809523,24,4,2,1
logistic_regression__C0.0001__pca128__no_whiten__gold1p5__wetcost1,0.0001,128,False,1.5,1.0,train_oof,gold_4_of_4,31,28,3,0.525938289814506,0.7419354838709677,0.8571428571428572,0.6309523809523809,1.0,0.2727272727272727,0.7142857142857143,1.0,1.0,1.0,20,8,0,3
logistic_regression__C0.0001__pca128__no_whiten__gold1p5__wetcost1p3,0.0001,128,False,1.5,1.3,train_oof,all,1623,1247,376,0.5274885716616433,0.6789895255699322,0.6406289989592042,0.6120917327911561,0.8457142857142858,0.37347294938917974,0.7121090617481957,0.5691489361702128,0.6781509665750993,0.37203128567633614,888,359,162,214
logistic_regression__C0.0001__pca128__no_whiten__gold1p5__wetcost1p3,0.0001,128,False,1.5,1.3,train_oof,weak_all,1561,1191,370,0.5274885716616433,0.675208199871877,0.6381078811809291,0.611047467397955,0.8406374501992032,0.3770197486535009,0.7086481947942905,0.5675675675675675,0.674615925749427,0.37102421752882614,844,347,160,210
logistic_regression__C0.0001__pca128__no_whiten__gold1p5__wetcost1p3,0.0001,128,False,1.5,1.3,train_oof,gold_all,62,56,6,0.5274885716616433,0.7741935483870968,0.7261904761904762,0.6131907308377897,0.9565217391304348,0.25,0.7857142857142857,0.6666666666666666,0.8184523809523809,0.6551341589267285,44,12,2,4
logistic_regression__C0.0001__pca128__no_whiten__gold1p5__wetcost1p3,0.0001,128,False,1.5,1.3,train_oof,gold_3_of_4,31,28,3,0.5274885716616433,0.8064516129032258,0.5952380952380952,0.5694444444444444,0.9230769230769231,0.2,0.8571428571428571,0.3333333333333333,0.6785714285714286,0.4685714285714285,24,4,2,1
logistic_regression__C0.0001__pca128__no_whiten__gold1p5__wetcost1p3,0.0001,128,False,1.5,1.3,train_oof,gold_4_of_4,31,28,3,0.5274885716616433,0.7419354838709677,0.8571428571428572,0.6309523809523809,1.0,0.2727272727272727,0.7142857142857143,1.0,1.0,1.0,20,8,0,3
