candidate_key,representation_key,C,penalty,pca_components,pca_whiten,gold_multiplier,wet_cost,threshold_oof_constrained,minimum_wet_recall_oof,elapsed_fit_seconds,oof_tuned__accuracy,oof_tuned__balanced_accuracy,oof_tuned__macro_f1,oof_tuned__dry_precision,oof_tuned__wet_precision,oof_tuned__dry_recall,oof_tuned__wet_recall,oof_tuned__roc_auc,oof_tuned__average_precision_wet,oof_tuned__tn_dry_correct,oof_tuned__fp_dry_as_wet,oof_tuned__fn_wet_as_dry,oof_tuned__tp_wet_correct,native__accuracy,native__balanced_accuracy,native__macro_f1,native__dry_precision,native__wet_precision,native__dry_recall,native__wet_recall,native__roc_auc,native__average_precision_wet,native__tn_dry_correct,native__fp_dry_as_wet,native__fn_wet_as_dry,native__tp_wet_correct
logistic_regression__C0.0001__pca256__no_whiten__gold1__wetcost1,logistic_regression__C0.0001__pca256__no_whiten,0.0001,l2,256,False,1.0,1.0,0.527604534415665,0.550531914893617,0.11023629999908735,0.6857670979667283,0.6385378098926786,0.6142068525789456,0.8427906976744186,0.3777372262773723,0.7265437048917401,0.550531914893617,0.6785860533365183,0.37253292329850496,906,341,169,207,0.6451016635859519,0.6427255199713355,0.5957658779576588,0.855779427359491,0.35294117647058826,0.6471531676022454,0.6382978723404256,0.6785860533365183,0.37253292329850496,807,440,136,240
logistic_regression__C0.0001__pca384__no_whiten__gold1__wetcost1,logistic_regression__C0.0001__pca384__no_whiten,0.0001,l2,384,False,1.0,1.0,0.5273887567378569,0.550531914893617,0.1478067000007286,0.6839186691312384,0.6373349229640499,0.6126929501752094,0.8423507462686567,0.37568058076225047,0.7241379310344828,0.550531914893617,0.6787865344912898,0.37287725462800314,903,344,169,207,0.6438693776956254,0.64099477042775,0.594362287256123,0.8547189819724285,0.3514705882352941,0.6463512429831596,0.6356382978723404,0.6787865344912898,0.37287725462800314,806,441,137,239
logistic_regression__C0.003__pca64__no_whiten__gold1__wetcost1,logistic_regression__C0.003__pca64__no_whiten,0.003,l2,64,False,1.0,1.0,0.5260491558804956,0.550531914893617,0.05813210000269464,0.6839186691312384,0.6373349229640499,0.6126929501752094,0.8423507462686567,0.37568058076225047,0.7241379310344828,0.550531914893617,0.6779611493115392,0.3785410087534939,903,344,169,207,0.662969808995687,0.6432075278540839,0.6053831372578653,0.8514056224899599,0.36363636363636365,0.6800320769847634,0.6063829787234043,0.6779611493115392,0.3785410087534939,848,399,148,228
logistic_regression__C0.0001__pca512__no_whiten__gold1__wetcost1,logistic_regression__C0.0001__pca512__no_whiten,0.0001,l2,512,False,1.0,1.0,0.5242588816662366,0.550531914893617,0.204091999998127,0.6814540973505854,0.6394463734238769,0.6126568534990742,0.8443396226415094,0.3747779751332149,0.7177225340817963,0.5611702127659575,0.6787865344912897,0.3728682893621547,895,352,165,211,0.6432532347504621,0.6405938081182071,0.593859466767051,0.8545647558386412,0.3509544787077827,0.6455493183640738,0.6356382978723404,0.6787865344912897,0.3728682893621547,805,442,137,239
logistic_regression__C0.0001__pca128__no_whiten__gold1__wetcost1,logistic_regression__C0.0001__pca128__no_whiten,0.0001,l2,128,False,1.0,1.0,0.5236270969973349,0.550531914893617,0.057038199998714845,0.6802218114602587,0.6395732737292907,0.612135307858393,0.8446969696969697,0.37389770723104054,0.7153167602245389,0.5638297872340425,0.6785647255540957,0.37299550057966113,892,355,164,212,0.6457178065311152,0.6421976573563787,0.5958716090955033,0.8551797040169133,0.35302806499261447,0.648757016840417,0.6356382978723404,0.6785647255540957,0.37299550057966113,809,438,137,239
logistic_regression__C0.0001__pca64__no_whiten__gold1__wetcost1,logistic_regression__C0.0001__pca64__no_whiten,0.0001,l2,64,False,1.0,1.0,0.5260121741546409,0.550531914893617,0.03873830000156886,0.680837954405422,0.6371877612653347,0.6111693861693862,0.8428974600188147,0.3732142857142857,0.7185244587008821,0.5558510638297872,0.6763786278557901,0.3722714987060769,896,351,167,209,0.640788662969809,0.6352746591820368,0.5902489532220494,0.8509513742071881,0.34711964549483015,0.6455493183640738,0.625,0.6763786278557901,0.3722714987060769,805,442,141,235
logistic_regression__C0.001__pca192__no_whiten__gold1__wetcost1,logistic_regression__C0.001__pca192__no_whiten,0.001,l2,192,False,1.0,1.0,0.5312303918773019,0.550531914893617,0.13474289999976463,0.680837954405422,0.6353301114163353,0.6101756058475931,0.8416119962511716,0.3723021582733813,0.7201283079390537,0.550531914893617,0.6802986742650446,0.379987063781143,898,349,169,207,0.640788662969809,0.6306305345595387,0.5881981730656661,0.8472803347280334,0.3448275862068966,0.6495589414595028,0.6117021276595744,0.6802986742650446,0.379987063781143,810,437,146,230
logistic_regression__C0.001__pca384__no_whiten__gold1__wetcost1,logistic_regression__C0.001__pca384__no_whiten,0.001,l2,384,False,1.0,1.0,0.5312780494649072,0.550531914893617,0.25012079999942216,0.6789895255699322,0.6341272244877066,0.6086686088620571,0.8411654135338346,0.370304114490161,0.7177225340817963,0.550531914893617,0.6812626900305414,0.3790407739842028,895,352,169,207,0.6432532347504621,0.6331632087222099,0.5906095002842635,0.848643006263048,0.3473684210526316,0.6519647153167603,0.6143617021276596,0.6812626900305414,0.3790407739842028,813,434,145,231
logistic_regression__C0.001__pca512__no_whiten__gold1__wetcost1,logistic_regression__C0.001__pca512__no_whiten,0.001,l2,512,False,1.0,1.0,0.5258457676970872,0.550531914893617,0.350317599997652,0.6728280961182994,0.6329040761657765,0.6051339147646441,0.8416030534351145,0.3652173913043478,0.7072975140336808,0.5585106382978723,0.681070739988739,0.37854384203807595,882,365,166,210,0.6451016635859519,0.6371525704243376,0.5933477402987879,0.8513089005235602,0.3502994011976048,0.6519647153167603,0.6223404255319149,0.681070739988739,0.37854384203807595,813,434,142,234
logistic_regression__C1e-05__pca64__whiten__gold1__wetcost1,logistic_regression__C1e-05__pca64__whiten,1e-05,l2,64,True,1.0,1.0,0.5001261210295737,0.550531914893617,0.02038830000310554,0.6722119531731362,0.6297166390827347,0.6031638937402335,0.8395061728395061,0.3631578947368421,0.7089013632718525,0.550531914893617,0.6718486068692521,0.3763426664582342,884,363,169,207,0.6395563770794824,0.6298286099404529,0.5872015547521896,0.8469601677148847,0.34379671150971597,0.6479550922213312,0.6117021276595744,0.6718486068692521,0.3763426664582342,808,439,146,230
