fold,recording_count,threshold,accuracy,balanced_accuracy,macro_f1,dry_precision,wet_precision,dry_recall,wet_recall,roc_auc,average_precision_wet,tn_dry_correct,fp_dry_as_wet,fn_wet_as_dry,tp_wet_correct
0,325,0.5491775672741122,0.6923076923076923,0.6346438385119425,0.615839243498818,0.8371040723981901,0.38461538461538464,0.7429718875502008,0.5263157894736842,0.6599027689706193,0.3846002133276553,185,64,36,40
1,325,0.5491775672741122,0.68,0.6333333333333333,0.6083611420096403,0.8411214953271028,0.36936936936936937,0.72,0.5466666666666666,0.6344533333333333,0.3560888243371688,180,70,34,41
2,324,0.5491775672741122,0.7222222222222222,0.6702008032128515,0.6489791987673343,0.8565022421524664,0.42574257425742573,0.7670682730923695,0.5733333333333334,0.7005087014725568,0.38778257795659316,191,58,32,43
3,325,0.5491775672741122,0.72,0.6546666666666667,0.6389285670683319,0.8471615720524017,0.4166666666666667,0.776,0.5333333333333333,0.70624,0.38650411688248376,194,56,35,40
4,324,0.5491775672741122,0.6944444444444444,0.652128514056225,0.6255209853481991,0.8504672897196262,0.39090909090909093,0.7309236947791165,0.5733333333333334,0.7101472556894243,0.44670949783403047,182,67,32,43
