fold,recording_count,threshold,accuracy,balanced_accuracy,macro_f1,dry_precision,wet_precision,dry_recall,wet_recall,roc_auc,average_precision_wet,tn_dry_correct,fp_dry_as_wet,fn_wet_as_dry,tp_wet_correct
0,325,0.5179383493959904,0.7046153846153846,0.5695413231874868,0.5718050065876152,0.7976653696498055,0.35294117647058826,0.8232931726907631,0.3157894736842105,0.5843901923483408,0.31284676757030666,205,44,52,24
1,325,0.5179383493959904,0.7046153846153846,0.5933333333333334,0.5915374947633012,0.8130081300813008,0.3670886075949367,0.8,0.38666666666666666,0.62592,0.297241035247174,200,50,46,29
2,324,0.5179383493959904,0.6666666666666666,0.5362248995983936,0.5358658743633277,0.7854251012145749,0.2857142857142857,0.7791164658634538,0.29333333333333333,0.5798661311914325,0.29518586829575,194,55,53,22
3,325,0.5179383493959904,0.7230769230769231,0.596,0.5985671936758894,0.8125,0.391304347826087,0.832,0.36,0.6119466666666666,0.34399240132346337,208,42,48,27
4,324,0.5179383493959904,0.7283950617283951,0.5903614457831325,0.5948849104859335,0.8084291187739464,0.3968253968253968,0.8473895582329317,0.3333333333333333,0.6338955823293173,0.3355347374587583,211,38,50,25
