fold,recording_count,threshold,accuracy,balanced_accuracy,macro_f1,dry_precision,wet_precision,dry_recall,wet_recall,roc_auc,average_precision_wet,tn_dry_correct,fp_dry_as_wet,fn_wet_as_dry,tp_wet_correct
0,325,0.05999068702937744,0.6492307692307693,0.5471094905939548,0.5424570243034973,0.7896995708154506,0.29347826086956524,0.7389558232931727,0.35526315789473684,0.5782604100612979,0.3137045067257018,184,65,49,27
1,325,0.05999068702937744,0.68,0.596,0.5857843137254902,0.8173913043478261,0.3473684210526316,0.752,0.44,0.6099733333333333,0.3082899773098089,188,62,42,33
2,324,0.05999068702937744,0.6574074074074074,0.5814457831325301,0.5686062830616432,0.8108108108108109,0.3235294117647059,0.7228915662650602,0.44,0.6142436412315931,0.3106838394146877,180,69,42,33
3,325,0.05999068702937744,0.7076923076923077,0.614,0.6078319297844504,0.8242677824267782,0.38372093023255816,0.788,0.44,0.6597866666666666,0.3988868148503461,197,53,42,33
4,324,0.05999068702937744,0.6728395061728395,0.5868273092369478,0.577356633029781,0.8122270742358079,0.3368421052631579,0.7469879518072289,0.4266666666666667,0.6330388219544846,0.3202540546439582,186,63,43,32
