candidate_key,outer_fold,inner_repeat,epoch,learning_rate,train_loss,validation_loss,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,validation_dry_precision,validation_wet_precision,validation_dry_recall,validation_wet_recall,validation_roc_auc,validation_average_precision_wet,validation_tn_dry_correct,validation_fp_dry_as_wet,validation_fn_wet_as_dry,validation_tp_wet_correct,best_epoch_inner,epochs_run_inner
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,0,17,0.0005000000237487257,0.6627365350723267,0.7277047038078308,0.6410256410256411,0.5566666666666666,0.5465718841349987,0.7985074626865671,0.29508196721311475,0.7133333333333334,0.4,0.6157037037037038,0.3625218001255926,107,43,27,18,16,28
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,0,18,0.0005000000237487257,0.6479270458221436,0.7186412811279297,0.6307692307692307,0.5888888888888888,0.5625623130608176,0.819672131147541,0.3150684931506849,0.6666666666666666,0.5111111111111111,0.621037037037037,0.39068714772988206,100,50,22,23,16,28
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,0,19,0.0005000000237487257,0.635219931602478,0.728464663028717,0.6410256410256411,0.5955555555555556,0.5705386357915933,0.8225806451612904,0.323943661971831,0.68,0.5111111111111111,0.6337777777777778,0.3843002937297336,102,48,22,23,16,28
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,0,20,0.0005000000237487257,0.6388704180717468,0.7248905301094055,0.6410256410256411,0.5955555555555556,0.5705386357915933,0.8225806451612904,0.323943661971831,0.68,0.5111111111111111,0.6317037037037037,0.39021799947302116,102,48,22,23,16,28
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,0,21,0.0002500000118743628,0.6118181943893433,0.7304679155349731,0.6410256410256411,0.5722222222222222,0.5568181818181819,0.8076923076923077,0.3076923076923077,0.7,0.4444444444444444,0.6146666666666667,0.3618320716671498,105,45,25,20,16,28
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,0,22,0.0002500000118743628,0.6101933121681213,0.7316722869873047,0.6307692307692307,0.5733333333333334,0.5537757437070938,0.8095238095238095,0.30434782608695654,0.68,0.4666666666666667,0.6154074074074074,0.3716405919227878,102,48,24,21,16,28
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,0,23,0.0002500000118743628,0.6047143340110779,0.7414124608039856,0.6307692307692307,0.5733333333333334,0.5537757437070938,0.8095238095238095,0.30434782608695654,0.68,0.4666666666666667,0.6044444444444443,0.346279557850234,102,48,24,21,16,28
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,0,24,0.0002500000118743628,0.5894775390625,0.7314949035644531,0.6102564102564103,0.5677777777777777,0.5425925925925926,0.8083333333333333,0.29333333333333333,0.6466666666666666,0.4888888888888889,0.6229629629629629,0.3767112641692547,97,53,23,22,16,28
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,0,25,0.0001250000059371814,0.5921985507011414,0.7379207611083984,0.6307692307692307,0.5811111111111111,0.5582683110999245,0.8145161290322581,0.30985915492957744,0.6733333333333333,0.4888888888888889,0.6228148148148148,0.36180953712083797,101,49,23,22,16,28
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,0,26,0.0001250000059371814,0.5829275846481323,0.7509585618972778,0.6256410256410256,0.5700000000000001,0.5498814229249012,0.808,0.3,0.6733333333333333,0.4666666666666667,0.6106666666666666,0.348042808324067,101,49,24,21,16,28
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,0,27,0.0001250000059371814,0.5798168182373047,0.7501047849655151,0.6307692307692307,0.5733333333333334,0.5537757437070938,0.8095238095238095,0.30434782608695654,0.68,0.4666666666666667,0.6174814814814814,0.35394511780908827,102,48,24,21,16,28
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,0,28,0.0001250000059371814,0.5746738314628601,0.7510867118835449,0.6205128205128205,0.5666666666666667,0.5459979864082557,0.8064516129032258,0.29577464788732394,0.6666666666666666,0.4666666666666667,0.6195555555555555,0.3608189732598256,100,50,24,21,16,28
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,1,1,0.0005000000237487257,0.7682157754898071,0.7662066221237183,0.7435897435897436,0.4911111111111111,0.4452662721893491,0.7659574468085106,0.14285714285714285,0.96,0.022222222222222223,0.4845925925925926,0.24228848723092122,144,6,44,1,16,28
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,1,2,0.0005000000237487257,0.7511974573135376,0.7622233629226685,0.717948717948718,0.49777777777777776,0.47939420416484635,0.768361581920904,0.2222222222222222,0.9066666666666666,0.08888888888888889,0.49214814814814817,0.2565888591855253,136,14,41,4,16,28
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,1,3,0.0005000000237487257,0.7404126524925232,0.7565562725067139,0.7128205128205128,0.5488888888888889,0.5512820512820513,0.7901234567901234,0.3333333333333333,0.8533333333333334,0.24444444444444444,0.5232592592592592,0.26672597533165543,128,22,34,11,16,28
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,1,4,0.0005000000237487257,0.733937680721283,0.7569838166236877,0.6820512820512821,0.5444444444444445,0.5450782661047562,0.7894736842105263,0.3023255813953488,0.8,0.28888888888888886,0.5379259259259259,0.32537168303675035,120,30,32,13,16,28
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,1,5,0.0005000000237487257,0.7303844690322876,0.7464855313301086,0.6051282051282051,0.5333333333333333,0.5203028657231399,0.7874015748031497,0.2647058823529412,0.6666666666666666,0.4,0.5601481481481481,0.3510668711557741,100,50,27,18,16,28
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,1,6,0.0005000000237487257,0.7123038172721863,0.7405325770378113,0.6153846153846154,0.5477777777777778,0.5327625315485128,0.7952755905511811,0.27941176470588236,0.6733333333333333,0.4222222222222222,0.5693333333333332,0.3510260340103548,101,49,26,19,16,28
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,1,7,0.0005000000237487257,0.7144990563392639,0.7392975687980652,0.5948717948717949,0.5266666666666666,0.5128853754940712,0.784,0.2571428571428571,0.6533333333333333,0.4,0.5780740740740741,0.3555723281955194,98,52,27,18,16,28
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,1,8,0.0005000000237487257,0.7036244869232178,0.7401336431503296,0.5743589743589743,0.5133333333333334,0.498123972836367,0.7768595041322314,0.24324324324324326,0.6266666666666667,0.4,0.5764444444444444,0.36278062062683847,94,56,27,18,16,28
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,1,9,0.0005000000237487257,0.7025508284568787,0.7299209833145142,0.5435897435897435,0.49333333333333335,0.47607547169811315,0.7652173913043478,0.225,0.5866666666666667,0.4,0.5786666666666667,0.36883722108792844,88,62,27,18,16,28
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,1,10,0.0005000000237487257,0.6908261179924011,0.7368688583374023,0.5846153846153846,0.5277777777777778,0.5102173710812739,0.7851239669421488,0.25675675675675674,0.6333333333333333,0.4222222222222222,0.5917037037037037,0.3693957428797501,95,55,26,19,16,28
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,1,11,0.0005000000237487257,0.681298017501831,0.7342131733894348,0.5641025641025641,0.5066666666666666,0.4907677655227503,0.773109243697479,0.23684210526315788,0.6133333333333333,0.4,0.5971851851851852,0.36845429187191336,92,58,27,18,16,28
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,1,12,0.0005000000237487257,0.6665887236595154,0.7297950983047485,0.5794871794871795,0.5244444444444445,0.5064814814814815,0.7833333333333333,0.25333333333333335,0.6266666666666667,0.4222222222222222,0.6122962962962963,0.38119509012056585,94,56,26,19,16,28
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,1,13,0.0005000000237487257,0.6648891568183899,0.7305867671966553,0.6,0.5844444444444444,0.5464575381679388,0.8214285714285714,0.30120481927710846,0.6133333333333333,0.5555555555555556,0.6157037037037036,0.3841957539183917,92,58,20,25,16,28
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,1,14,0.0005000000237487257,0.6554660797119141,0.7354693412780762,0.5948717948717949,0.5811111111111111,0.5424574534438207,0.8198198198198198,0.2976190476190476,0.6066666666666667,0.5555555555555556,0.6102222222222222,0.37819926424040495,91,59,20,25,16,28
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,1,15,0.0005000000237487257,0.6312487721443176,0.7571775913238525,0.6153846153846154,0.5866666666666667,0.554672513017265,0.8205128205128205,0.3076923076923077,0.64,0.5333333333333333,0.6106666666666667,0.3750100647225222,96,54,21,24,16,28
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,1,16,0.0005000000237487257,0.6496305465698242,0.7254581451416016,0.5692307692307692,0.5722222222222222,0.5258221398795739,0.8173076923076923,0.2857142857142857,0.5666666666666667,0.5777777777777777,0.6167407407407408,0.3390540457668897,85,65,19,26,16,28
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,1,17,0.0005000000237487257,0.6229616403579712,0.7522508502006531,0.5846153846153846,0.5588888888888889,0.5271099667674621,0.8053097345132744,0.2804878048780488,0.6066666666666667,0.5111111111111111,0.6088888888888888,0.31414071078018113,91,59,22,23,16,28
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,1,18,0.0005000000237487257,0.6174247860908508,0.7780469059944153,0.5948717948717949,0.5811111111111111,0.5424574534438207,0.8198198198198198,0.2976190476190476,0.6066666666666667,0.5555555555555556,0.6115555555555555,0.34880478619128297,91,59,20,25,16,28
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,1,19,0.0005000000237487257,0.6432893872261047,0.7586734890937805,0.5487179487179488,0.5511111111111111,0.5065562456866805,0.803921568627451,0.26881720430107525,0.5466666666666666,0.5555555555555556,0.6131851851851852,0.342279200876859,82,68,20,25,16,28
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,1,20,0.0005000000237487257,0.6130939722061157,0.7825530767440796,0.5743589743589743,0.5677777777777777,0.5264913255902401,0.8130841121495327,0.2840909090909091,0.58,0.5555555555555556,0.6207407407407408,0.36140954436871303,87,63,20,25,16,28
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,1,21,0.0002500000118743628,0.620781660079956,0.7531098127365112,0.5948717948717949,0.5811111111111111,0.5424574534438207,0.8198198198198198,0.2976190476190476,0.6066666666666667,0.5555555555555556,0.6291851851851852,0.3706045518798027,91,59,20,25,16,28
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,1,22,0.0002500000118743628,0.5905554890632629,0.7810478210449219,0.6,0.5766666666666667,0.5427489177489178,0.8157894736842105,0.2962962962962963,0.62,0.5333333333333333,0.6306666666666667,0.38147820646198205,93,57,21,24,16,28
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,1,23,0.0002500000118743628,0.600956380367279,0.7649065852165222,0.5897435897435898,0.5855555555555556,0.5419309372797745,0.8240740740740741,0.2988505747126437,0.5933333333333334,0.5777777777777777,0.6355555555555555,0.3801167323721347,89,61,19,26,16,28
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,1,24,0.0002500000118743628,0.590709388256073,0.7885006070137024,0.6,0.5844444444444444,0.5464575381679388,0.8214285714285714,0.30120481927710846,0.6133333333333333,0.5555555555555556,0.6336296296296297,0.3808822863404162,92,58,20,25,16,28
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,1,25,0.0001250000059371814,0.586763858795166,0.7760024070739746,0.6102564102564103,0.5833333333333333,0.5506912442396313,0.8189655172413793,0.3037974683544304,0.6333333333333333,0.5333333333333333,0.638074074074074,0.38140650663257714,95,55,21,24,16,28
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,1,26,0.0001250000059371814,0.5779585838317871,0.8031833171844482,0.5794871794871795,0.5555555555555556,0.5231989503816794,0.8035714285714286,0.27710843373493976,0.6,0.5111111111111111,0.6358518518518519,0.3908897682545936,90,60,22,23,16,28
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,1,27,0.0001250000059371814,0.5823197960853577,0.7848590612411499,0.5948717948717949,0.5733333333333333,0.5387862638843148,0.8141592920353983,0.2926829268292683,0.6133333333333333,0.5333333333333333,0.640888888888889,0.39265941605964993,92,58,21,24,16,28
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,1,28,0.0001250000059371814,0.5628477334976196,0.797668993473053,0.5897435897435898,0.5700000000000001,0.5348282442748091,0.8125,0.2891566265060241,0.6066666666666667,0.5333333333333333,0.6386666666666667,0.3937868418231223,91,59,21,24,16,28
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,2,1,0.0005000000237487257,0.7573429942131042,0.7481974363327026,0.6615384615384615,0.5544444444444444,0.550251607492312,0.795774647887324,0.3018867924528302,0.7533333333333333,0.35555555555555557,0.5731851851851852,0.3114130145837918,113,37,29,16,12,24
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,2,2,0.0005000000237487257,0.746027946472168,0.7387885451316833,0.6307692307692307,0.5888888888888888,0.5625623130608176,0.819672131147541,0.3150684931506849,0.6666666666666666,0.5111111111111111,0.6268148148148148,0.34011165771014307,100,50,22,23,12,24
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,2,3,0.0005000000237487257,0.7403485178947449,0.7358778119087219,0.6102564102564103,0.56,0.5382602193419741,0.8032786885245902,0.2876712328767123,0.6533333333333333,0.4666666666666667,0.6222222222222222,0.3299068695677956,98,52,24,21,12,24
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,2,4,0.0005000000237487257,0.728466808795929,0.7272348999977112,0.6410256410256411,0.5722222222222222,0.5568181818181819,0.8076923076923077,0.3076923076923077,0.7,0.4444444444444444,0.6445925925925926,0.34294823827475274,105,45,25,20,12,24
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,2,5,0.0005000000237487257,0.7192683815956116,0.7244144678115845,0.6564102564102564,0.5666666666666667,0.5580325428774399,0.8029197080291971,0.3103448275862069,0.7333333333333333,0.4,0.6322962962962964,0.35780765846469464,110,40,27,18,12,24
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,2,6,0.0005000000237487257,0.7128841280937195,0.7204332947731018,0.676923076923077,0.5877777777777777,0.5791222720888005,0.8129496402877698,0.3392857142857143,0.7533333333333333,0.4222222222222222,0.6497777777777778,0.3457700295853213,113,37,26,19,12,24
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,2,7,0.0005000000237487257,0.7112309336662292,0.7164984345436096,0.6307692307692307,0.5733333333333334,0.5537757437070938,0.8095238095238095,0.30434782608695654,0.68,0.4666666666666667,0.6442962962962963,0.3682938418894278,102,48,24,21,12,24
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,2,8,0.0005000000237487257,0.7035586833953857,0.7199434638023376,0.6512820512820513,0.5711111111111111,0.559526973159713,0.8059701492537313,0.3114754098360656,0.72,0.4222222222222222,0.6322962962962964,0.3669699388588964,108,42,26,19,12,24
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,2,9,0.0005000000237487257,0.7014607787132263,0.7149102091789246,0.6307692307692307,0.5655555555555556,0.5490750256937307,0.8046875,0.29850746268656714,0.6866666666666666,0.4444444444444444,0.6416296296296297,0.3712268635552566,103,47,25,20,12,24
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,2,10,0.0005000000237487257,0.6871391534805298,0.7105274796485901,0.6615384615384615,0.5777777777777777,0.5673076923076923,0.8088235294117647,0.3220338983050847,0.7333333333333333,0.4222222222222222,0.6497777777777778,0.38445236550773787,110,40,26,19,12,24
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,2,11,0.0005000000237487257,0.691891074180603,0.7097164988517761,0.6820512820512821,0.5988888888888888,0.5884395424836601,0.8188405797101449,0.3508771929824561,0.7533333333333333,0.4444444444444444,0.6589629629629629,0.3814699575526421,113,37,25,20,12,24
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,2,12,0.0005000000237487257,0.6745967864990234,0.704774022102356,0.6615384615384615,0.6088888888888888,0.5866521068859198,0.828125,0.34328358208955223,0.7066666666666667,0.5111111111111111,0.6703703703703704,0.3983687123447742,106,44,22,23,12,24
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,2,13,0.0005000000237487257,0.6722452044487,0.7077418565750122,0.6717948717948717,0.6077777777777778,0.5902285263987391,0.8257575757575758,0.3492063492063492,0.7266666666666667,0.4888888888888889,0.6647407407407407,0.39613977256124155,109,41,23,22,12,24
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,2,14,0.0005000000237487257,0.6554338335990906,0.712649405002594,0.6820512820512821,0.6066666666666667,0.5935314685314685,0.8235294117647058,0.3559322033898305,0.7466666666666667,0.4666666666666667,0.6602962962962963,0.3826256589314,112,38,24,21,12,24
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,2,15,0.0005000000237487257,0.6462388634681702,0.7148967385292053,0.6512820512820513,0.6255555555555555,0.5907407407407408,0.8416666666666667,0.3466666666666667,0.6733333333333333,0.5777777777777777,0.6548148148148148,0.3742980758930057,101,49,19,26,12,24
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,2,16,0.0005000000237487257,0.6422930359840393,0.7250510454177856,0.6974358974358974,0.6244444444444445,0.6108047765637157,0.8321167883211679,0.3793103448275862,0.76,0.4888888888888889,0.6408888888888888,0.36304737050674507,114,36,23,22,12,24
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,2,17,0.0002500000118743628,0.6439169645309448,0.7134313583374023,0.7025641025641025,0.6122222222222222,0.6047665641599105,0.823943661971831,0.37735849056603776,0.78,0.4444444444444444,0.6617777777777778,0.3920885143717157,117,33,25,20,12,24
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,2,18,0.0002500000118743628,0.6308540105819702,0.7152159214019775,0.717948717948718,0.6222222222222222,0.6173059768064229,0.8275862068965517,0.4,0.8,0.4444444444444444,0.664148148148148,0.3923457708402507,120,30,25,20,12,24
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,2,19,0.0002500000118743628,0.6218888163566589,0.7108647227287292,0.6923076923076923,0.6211111111111111,0.6066433566433567,0.8308823529411765,0.3728813559322034,0.7533333333333333,0.4888888888888889,0.6714074074074073,0.39870259513728507,113,37,23,22,12,24
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,2,20,0.0002500000118743628,0.6155727505683899,0.7168818712234497,0.6820512820512821,0.6066666666666667,0.5935314685314685,0.8235294117647058,0.3559322033898305,0.7466666666666667,0.4666666666666667,0.6674074074074073,0.39468422261169667,112,38,24,21,12,24
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,2,21,0.0001250000059371814,0.6263164281845093,0.7131465077400208,0.7025641025641025,0.6277777777777778,0.6149918300653595,0.8333333333333334,0.38596491228070173,0.7666666666666667,0.4888888888888889,0.6681481481481482,0.3979855334293489,115,35,23,22,12,24
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,2,22,0.0001250000059371814,0.6112343072891235,0.7164775133132935,0.717948717948718,0.6377777777777778,0.6277205040091638,0.8368794326241135,0.4074074074074074,0.7866666666666666,0.4888888888888889,0.6677037037037038,0.3982549295302131,118,32,23,22,12,24
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,2,23,0.0001250000059371814,0.6026305556297302,0.7197386026382446,0.7025641025641025,0.62,0.61,0.8285714285714286,0.38181818181818183,0.7733333333333333,0.4666666666666667,0.6632592592592592,0.39396114877529737,116,34,24,21,12,24
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,2,2,24,0.0001250000059371814,0.6015016436576843,0.7237098813056946,0.6974358974358974,0.6088888888888888,0.6006456315734666,0.8226950354609929,0.37037037037037035,0.7733333333333333,0.4444444444444444,0.66,0.3921801557966281,116,34,25,20,12,24
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,3,0,1,0.0005000000237487257,0.753087043762207,0.7477551698684692,0.6410256410256411,0.5877777777777777,0.5661708619374524,0.8174603174603174,0.3188405797101449,0.6866666666666666,0.4888888888888889,0.5955555555555556,0.306255381019247,103,47,23,22,14,26
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,3,0,2,0.0005000000237487257,0.7469332218170166,0.7415029406547546,0.6102564102564103,0.6066666666666667,0.5615384615384615,0.8363636363636363,0.3176470588235294,0.6133333333333333,0.6,0.6216296296296295,0.32608929867580283,92,58,18,27,14,26
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,3,0,3,0.0005000000237487257,0.7413818836212158,0.7298709750175476,0.6307692307692307,0.6277777777777778,0.5813454198473282,0.8482142857142857,0.3373493975903614,0.6333333333333333,0.6222222222222222,0.6567407407407407,0.3785164835331638,95,55,17,28,14,26
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,3,0,4,0.0005000000237487257,0.7314994931221008,0.7209252119064331,0.6512820512820513,0.6411111111111112,0.5979869027407227,0.853448275862069,0.35443037974683544,0.66,0.6222222222222222,0.674074074074074,0.3977723942627233,99,51,17,28,14,26
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,3,0,5,0.0005000000237487257,0.722350001335144,0.712675929069519,0.6666666666666666,0.6355555555555555,0.6031746031746031,0.8455284552845529,0.3611111111111111,0.6933333333333334,0.5777777777777777,0.6914074074074074,0.40695934791111066,104,46,19,26,14,26
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,3,0,6,0.0005000000237487257,0.7174080014228821,0.7127652168273926,0.6666666666666666,0.6511111111111112,0.610587114811515,0.8571428571428571,0.3684210526315789,0.68,0.6222222222222222,0.6802962962962963,0.37526912387853056,102,48,17,28,14,26
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,3,0,7,0.0005000000237487257,0.7053161859512329,0.6942348480224609,0.7076923076923077,0.7011111111111111,0.6553381500201556,0.8842975206611571,0.4189189189189189,0.7133333333333334,0.6888888888888889,0.7128888888888889,0.42780467261142424,107,43,14,31,14,26
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,3,0,8,0.0005000000237487257,0.7036728858947754,0.6979139447212219,0.6717948717948717,0.6933333333333334,0.6307692307692307,0.8909090909090909,0.38823529411764707,0.6533333333333333,0.7333333333333333,0.6988148148148148,0.4054204967947681,98,52,12,33,14,26
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,3,0,9,0.0005000000237487257,0.700265109539032,0.6968545913696289,0.6820512820512821,0.6922222222222223,0.6365440115440115,0.8859649122807017,0.3950617283950617,0.6733333333333333,0.7111111111111111,0.7063703703703703,0.41535437489594185,101,49,13,32,14,26
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,3,0,10,0.0005000000237487257,0.6856340169906616,0.6916416883468628,0.6461538461538462,0.6688888888888889,0.6063602586232117,0.8785046728971962,0.36363636363636365,0.6266666666666667,0.7111111111111111,0.7066666666666667,0.4081489305258205,94,56,13,32,14,26
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,3,0,11,0.0005000000237487257,0.679965078830719,0.696276068687439,0.6871794871794872,0.6411111111111112,0.6159062288094547,0.8449612403100775,0.3787878787878788,0.7266666666666667,0.5555555555555556,0.6912592592592592,0.41251801013701345,109,41,20,25,14,26
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,3,0,12,0.0005000000237487257,0.6738690137863159,0.6872290372848511,0.6974358974358974,0.6711111111111111,0.636205533596838,0.864,0.4,0.72,0.6222222222222222,0.7054814814814815,0.43551161120654913,108,42,17,28,14,26
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,3,0,13,0.0005000000237487257,0.6591306924819946,0.689552366733551,0.6666666666666666,0.6433333333333333,0.6069645570405284,0.8512396694214877,0.36486486486486486,0.6866666666666666,0.6,0.693037037037037,0.41378146451470876,103,47,18,27,14,26
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,3,0,14,0.0005000000237487257,0.6532211303710938,0.6852975487709045,0.676923076923077,0.6655555555555556,0.6225690497403914,0.865546218487395,0.3815789473684211,0.6866666666666666,0.6444444444444445,0.7025185185185185,0.41692062145080566,103,47,16,29,14,26
mil_attention__proj16__emb8__att8__drop0p3__l20p001__lr0p0005__spdrop0p15__embdrop0p2,3,0,15,0.0005000000237487257,0.6512904763221741,0.6919475793838501,0.7128205128205128,0.6344444444444445,0.623448275862069,0.8357142857142857,0.4,0.78,0.4888888888888889,0.6893333333333332,0.45680597385912525,117,33,23,22,14,26
