fold,recording_count,threshold,accuracy,balanced_accuracy,macro_f1,dry_precision,wet_precision,dry_recall,wet_recall,roc_auc,average_precision_wet,tn_dry_correct,fp_dry_as_wet,fn_wet_as_dry,tp_wet_correct
0,325,0.6279127895832062,0.7446153846153846,0.6276421475375185,0.6316148856264937,0.82421875,0.4492753623188406,0.8473895582329317,0.40789473684210525,0.6574191502853519,0.4063895931207589,211,38,45,31
1,325,0.6279127895832062,0.7261538461538461,0.5653333333333334,0.5696260917436653,0.7970479704797048,0.37037037037037035,0.864,0.26666666666666666,0.6270399999999999,0.36400401383157144,216,34,55,20
2,324,0.6279127895832062,0.7129629629629629,0.6129317269076305,0.6091169717332365,0.8223140495867769,0.3902439024390244,0.7991967871485943,0.4266666666666667,0.7022222222222223,0.39913890886817993,199,50,43,32
3,325,0.6279127895832062,0.7538461538461538,0.616,0.6239731574684716,0.8195488721804511,0.4576271186440678,0.872,0.36,0.68944,0.4000002320640019,218,32,48,27
4,324,0.6279127895832062,0.7592592592592593,0.6477108433734939,0.6517857142857143,0.8352941176470589,0.4782608695652174,0.8554216867469879,0.44,0.7261044176706828,0.4602241403110626,213,36,42,33
