fold,recording_count,threshold,accuracy,balanced_accuracy,macro_f1,dry_precision,wet_precision,dry_recall,wet_recall,roc_auc,average_precision_wet,tn_dry_correct,fp_dry_as_wet,fn_wet_as_dry,tp_wet_correct
0,325,0.41630932262664555,0.7015384615384616,0.6041006129782287,0.5995757598851756,0.8166666666666667,0.3764705882352941,0.7871485943775101,0.42105263157894735,0.6595857112661172,0.33302468377278915,196,53,44,32
1,325,0.41630932262664555,0.6707692307692308,0.6226666666666667,0.5983529873759832,0.8356807511737089,0.35714285714285715,0.712,0.5333333333333333,0.6106666666666667,0.30347815554829594,178,72,35,40
2,324,0.41630932262664555,0.7314814814814815,0.6855421686746987,0.6618806002375041,0.8648648648648649,0.4411764705882353,0.7710843373493976,0.6,0.7172155287817938,0.43307880470389515,192,57,30,45
3,325,0.41630932262664555,0.76,0.6666666666666666,0.6651077996195308,0.8467741935483871,0.4805194805194805,0.84,0.49333333333333335,0.7092266666666667,0.40721344568202344,210,40,38,37
4,324,0.41630932262664555,0.7006172839506173,0.6608032128514056,0.6330862179674275,0.8551401869158879,0.4,0.7349397590361446,0.5866666666666667,0.6923159303882196,0.4818450926966377,183,66,31,44
