dataset,subgroup,recording_count,dry_count,wet_count,threshold,accuracy,balanced_accuracy,macro_f1,dry_precision,wet_precision,dry_recall,wet_recall,roc_auc,average_precision_wet,tn_dry_correct,fp_dry_as_wet,fn_wet_as_dry,tp_wet_correct
train_oof,all,1623,1247,376,0.5633860400428725,0.7134935304990758,0.6426487399546145,0.6291521645873597,0.84,0.4059196617336152,0.7746591820368885,0.5106382978723404,0.6853341636949957,0.3823360986112314,966,281,184,192
train_oof,weak_all,1561,1191,370,0.5633860400428725,0.7104420243433697,0.6407039281094697,0.6285352673851973,0.8349954669084315,0.4104803493449782,0.7732997481108312,0.5081081081081081,0.6809903102094538,0.38243062849850346,921,270,182,188
train_oof,gold_all,62,56,6,0.5633860400428725,0.7903225806451613,0.7351190476190477,0.6273693943596856,0.9574468085106383,0.26666666666666666,0.8035714285714286,0.6666666666666666,0.8452380952380952,0.535814916078074,45,11,2,4
train_oof,gold_3_of_4,31,28,3,0.5633860400428725,0.8064516129032258,0.5952380952380952,0.5694444444444444,0.9230769230769231,0.2,0.8571428571428571,0.3333333333333333,0.7619047619047619,0.4841269841269841,24,4,2,1
train_oof,gold_4_of_4,31,28,3,0.5633860400428725,0.7741935483870968,0.875,0.6593406593406593,1.0,0.3,0.75,1.0,0.9523809523809524,0.8095238095238095,21,7,0,3
