fold,recording_count,threshold,accuracy,balanced_accuracy,macro_f1,dry_precision,wet_precision,dry_recall,wet_recall,roc_auc,average_precision_wet,tn_dry_correct,fp_dry_as_wet,fn_wet_as_dry,tp_wet_correct
0,325,0.5,0.6030769230769231,0.5946945677446629,0.5538042379285022,0.8260869565217391,0.3120567375886525,0.6104417670682731,0.5789473684210527,0.647854576199535,0.371557019258816,152,97,32,44
1,325,0.5,0.6092307692307692,0.6013333333333333,0.5586741512964448,0.8324324324324325,0.3142857142857143,0.616,0.5866666666666667,0.6344000000000001,0.35612414272319975,154,96,31,44
2,324,0.5,0.6666666666666666,0.6666666666666666,0.6176573426573426,0.8691099476439791,0.37593984962406013,0.6666666666666666,0.6666666666666666,0.7056492637215529,0.38652012260769464,166,83,25,50
3,325,0.5,0.6553846153846153,0.65,0.6040723981900453,0.859375,0.3609022556390977,0.66,0.64,0.71408,0.3866948435327706,165,85,27,48
4,324,0.5,0.6574074074074074,0.6606425702811245,0.6099645363150303,0.8670212765957447,0.36764705882352944,0.6546184738955824,0.6666666666666666,0.7228915662650602,0.4627883913167994,163,86,25,50
